series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Bounds	Units description	Bounds description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	762	69.294998	38.43069666	TJK	Tajikistan	2	PERCENT	MP	Percentage	P	15.92362	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	19.50935	19.50935	19.50935	19.50935	19.50935	19.50935	19.50935	2018	19.50935	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	762	69.294998	38.43069666	TJK	Tajikistan	3	PERCENT	LB	Percentage	Lower bound	15.92362	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	18.94978	19.50935	19.50935	19.50935	19.50935	19.50935	19.50935	19.50935	2018	19.50935	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	764	101.0202951	15.13089239	THA	Thailand	1	PERCENT	UB	Percentage	Upper bound	85.55192	85.55192	85.55192	85.55192	85.55192	85.55192	85.55192	87.83997	90.16555	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	2018	91.94855	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	764	101.0202951	15.13089239	THA	Thailand	2	PERCENT	MP	Percentage	P	85.55192	85.55192	85.55192	85.55192	85.55192	85.55192	85.55192	87.83997	90.16555	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	2018	91.94855	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	764	101.0202951	15.13089239	THA	Thailand	3	PERCENT	LB	Percentage	Lower bound	85.55192	85.55192	85.55192	85.55192	85.55192	85.55192	85.55192	87.83997	90.16555	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	91.94855	2018	91.94855	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	768	0.97835765	8.532096072	TGO	Togo	1	PERCENT	UB	Percentage	Upper bound	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	2018	99.9867	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	768	0.97835765	8.532096072	TGO	Togo	2	PERCENT	MP	Percentage	P	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	2018	99.9867	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	768	0.97835765	8.532096072	TGO	Togo	3	PERCENT	LB	Percentage	Lower bound	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	99.9867	2018	99.9867	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	776	-175.1959991	-21.19511329	TON	Tonga	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	776	-175.1959991	-21.19511329	TON	Tonga	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	776	-175.1959991	-21.19511329	TON	Tonga	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	PERCENT	UB	Percentage	Upper bound	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	2018	38.43094	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	PERCENT	MP	Percentage	P	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	2018	38.43094	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	PERCENT	LB	Percentage	Lower bound	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	38.43094	2018	38.43094	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	PERCENT	UB	Percentage	Upper bound	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.85657	37.85657	37.85657	22.713942	2018	37.85657	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	PERCENT	MP	Percentage	P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.85657	37.85657	37.85657	22.713942	2018	37.85657	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.85657	37.85657	37.85657	22.713942	2018	37.85657	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	788	9.572737411	34.11439971	TUN	Tunisia	1	PERCENT	UB	Percentage	Upper bound	27.68815	27.68815	27.68815	27.68815	27.68815	27.68815	27.68815	28.12743	28.12743	28.37382	28.48075	28.48075	42.71477	42.71477	42.71477	42.71477	42.71477	42.71477	42.71477	42.71477	2018	42.71477	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	788	9.572737411	34.11439971	TUN	Tunisia	2	PERCENT	MP	Percentage	P	27.68815	27.68815	27.68815	27.68815	27.68815	27.68815	27.68815	28.12743	28.12743	28.37382	28.48075	28.48075	42.71477	42.71477	42.71477	42.71477	42.71477	42.71477	42.71477	42.71477	2018	42.71477	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	788	9.572737411	34.11439971	TUN	Tunisia	3	PERCENT	LB	Percentage	Lower bound	27.68815	27.68815	27.68815	27.68815	27.68815	27.68815	27.68815	28.12743	28.12743	28.37382	28.48075	28.48075	42.71477	42.71477	42.71477	42.71477	42.71477	42.71477	42.71477	42.71477	2018	42.71477	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	792	35.42890329	38.9899684	TUR	Turkey	1	PERCENT	UB	Percentage	Upper bound	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.84487	0.84487	0.84487	0.84487	0.84487	0.84487	0.84487	2018	0.84487	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	792	35.42890329	38.9899684	TUR	Turkey	2	PERCENT	MP	Percentage	P	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.84487	0.84487	0.84487	0.84487	0.84487	0.84487	0.84487	2018	0.84487	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	792	35.42890329	38.9899684	TUR	Turkey	3	PERCENT	LB	Percentage	Lower bound	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.74607	0.84487	0.84487	0.84487	0.84487	0.84487	0.84487	0.84487	2018	0.84487	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	PERCENT	UB	Percentage	Upper bound	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	2018	21.26798	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	PERCENT	MP	Percentage	P	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	2018	21.26798	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	3	PERCENT	LB	Percentage	Lower bound	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	21.26798	2018	21.26798	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	800	32.39100438	1.279557331	UGA	Uganda	1	PERCENT	UB	Percentage	Upper bound	76.07729	76.07729	76.53043	76.53043	76.53043	76.53043	76.53043	76.53043	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	2018	76.72741	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	800	32.39100438	1.279557331	UGA	Uganda	2	PERCENT	MP	Percentage	P	76.07729	76.07729	76.53043	76.53043	76.53043	76.53043	76.53043	76.53043	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	2018	76.72741	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	800	32.39100438	1.279557331	UGA	Uganda	3	PERCENT	LB	Percentage	Lower bound	76.06306	76.06306	76.5162	76.5162	76.5162	76.5162	76.5162	76.5162	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	76.72741	2018	76.72741	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	804	31.40270802	49.00735945	UKR	Ukraine	1	PERCENT	UB	Percentage	Upper bound	39.69223	39.69223	39.69223	39.69223	39.69223	39.69223	39.69223	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	2018	39.81816	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	804	31.40270802	49.00735945	UKR	Ukraine	2	PERCENT	MP	Percentage	P	39.69223	39.69223	39.69223	39.69223	39.69223	39.69223	39.69223	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	2018	39.81816	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	804	31.40270802	49.00735945	UKR	Ukraine	3	PERCENT	LB	Percentage	Lower bound	39.69221	39.69221	39.69221	39.69221	39.69221	39.69221	39.69221	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	39.81816	2018	39.81816	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	PERCENT	UB	Percentage	Upper bound	22.31661	22.31661	22.5201	22.52171	22.52171	22.52171	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	2018	22.85195	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	PERCENT	MP	Percentage	P	22.31661	22.31661	22.5201	22.52171	22.52171	22.52171	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	2018	22.85195	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	3	PERCENT	LB	Percentage	Lower bound	22.31646	22.31646	22.51995	22.52157	22.52157	22.52157	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	22.85195	2018	22.85195	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	818	29.77468534	26.57438204	EGY	Egypt	1	PERCENT	UB	Percentage	Upper bound	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	2018	44.96176	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	818	29.77468534	26.57438204	EGY	Egypt	2	PERCENT	MP	Percentage	P	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	2018	44.96176	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	818	29.77468534	26.57438204	EGY	Egypt	3	PERCENT	LB	Percentage	Lower bound	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	44.96176	2018	44.96176	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	PERCENT	UB	Percentage	Upper bound	83.86426	84.24987	84.35385	87.73844	87.73844	87.95245	87.95245	87.96791	87.96791	87.96791	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	2018	92.69132	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	2	PERCENT	MP	Percentage	P	83.86426	84.24987	84.35385	87.73844	87.73844	87.95245	87.95245	87.96791	87.96791	87.96791	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	2018	92.69132	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	3	PERCENT	LB	Percentage	Lower bound	83.86426	84.24987	84.35385	87.73844	87.73844	87.95245	87.95245	87.96791	87.96791	87.96791	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	92.69132	2018	92.69132	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
