series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	4	66.02688198	33.83160199	AFG	Afghanistan	1	PERCENT	Percentage	0.13714	0.11691	0.10648	0.10931	0.10465	0.10316	0.09861	0.09921	0.09039	0.09173	0.09283	0.08891	0.092614	2016	0.08891	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	8	20.06660928	41.13897007	ALB	Albania	1	PERCENT	Percentage	1.84395	1.85109	1.8593	1.85067	1.8452	1.843	1.84266	1.84127	1.85741	1.87939	1.89136	1.89234	1.872354	2016	1.89234	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	10	21.47585697	-80.40897662	ATA	Antarctica	1	PERCENT	Percentage																	
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	12	2.678164227	28.15940032	DZA	Algeria	1	PERCENT	Percentage	0.00944	0.00995	0.01048	0.01125	0.01161	0.0139	0.01609	0.01717	0.01797	0.0189	0.01748	0.01771	0.017846	2016	0.01771	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	16	-170.7187269	-14.30587306	ASM	American Samoa	1	PERCENT	Percentage	0.34876	0.34417	0.34295	0.34563	0.344	0.35023	0.35777	0.35129	0.34231	0.3363	0.33824	0.34007	0.341642	2016	0.34007	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	20	1.576257417	42.54548611	AND	Andorra	1	PERCENT	Percentage	0.13556	0.13536	0.13332	0.13394	0.13362	0.13656	0.13751	0.13939	0.13671	0.13326	0.1317	0.13097	0.134406	2016	0.13097	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	24	17.57817062	-12.33724746	AGO	Angola	1	PERCENT	Percentage	0.07056	0.07162	0.07301	0.07414	0.07443	0.07453	0.07524	0.07571	0.07559	0.0749	0.07455	0.07326	0.074802	2016	0.07326	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	PERCENT	Percentage	7.75565	7.78099	7.81228	7.82607	7.83897	7.8262	7.81522	7.79705	7.78824	7.72698	7.6843	7.6194	7.723194	2016	7.6194	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	31	50.01064725	40.39229544	AZE	Azerbaijan	1	PERCENT	Percentage	87.39542	87.42916	87.44397	87.41515	87.38522	87.38261	87.38184	87.36864	87.34221	87.31039	87.21831	87.17733	87.283376	2016	87.17733	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	32	-65.14563274	-35.19446255	ARG	Argentina	1	PERCENT	Percentage	1.23473	1.24088	1.2195	1.1875	1.14718	1.10345	1.07701	1.0506	1.02249	1.00444	1.00894	1.0194	1.021174	2016	1.0194	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	36	134.3499412	-25.57717202	AUS	Australia	1	PERCENT	Percentage	0.17679	0.16993	0.16192	0.15925	0.16022	0.15844	0.15967	0.17179	0.18262	0.18626	0.18917	0.18889	0.183746	2016	0.18889	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	40	14.14172472	47.58704857	AUT	Austria	1	PERCENT	Percentage	0.76382	0.76482	0.76574	0.76383	0.76605	0.76594	0.7665	0.76507	0.76584	0.7666	0.7676	0.76729	0.76648	2016	0.76729	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	44	-78.05111663	24.69546597	BHS	Bahamas	1	PERCENT	Percentage	9.91863	9.94409	10.01941	10.07417	9.97402	9.98754	10.0294	10.01049	10.19444	10.25477	10.5218	10.75736	10.347772	2016	10.75736	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	48	50.5490754	26.04407747	BHR	Bahrain	1	PERCENT	Percentage	7.74749	7.70265	7.74461	7.70212	7.4353	7.2342	7.15549	7.03847	6.84909	6.83362	6.84653	6.82962	6.879466	2016	6.82962	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	50	89.17660788	22.86961622	BGD	Bangladesh	1	PERCENT	Percentage	3.47536	3.50819	3.51381	3.56045	3.59619	3.55885	3.57362	3.60639	3.58679	3.5697	3.60936	3.59635	3.593718	2016	3.59635	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	51	44.93839317	40.29499741	ARM	Armenia	1	PERCENT	Percentage	4.59707	4.61606	4.63357	4.64706	4.65162	4.65961	4.66671	4.67739	4.67674	4.68325	4.68127	4.68372	4.680474	2016	4.68372	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	52	-59.5346489	13.13648273	BRB	Barbados	1	PERCENT	Percentage	0.05384	0.05238	0.05427	0.05572	0.05638	0.0557	0.05693	0.05793	0.05833	0.05457	0.05032	0.04724	0.053678	2016	0.04724	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	56	4.660976456	50.64104975	BEL	Belgium	1	PERCENT	Percentage	0.51061	0.50692	0.51017	0.51015	0.51384	0.50991	0.51516	0.51696	0.51645	0.51613	0.52117	0.52163	0.518468	2016	0.52163	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	60	-64.78155012	32.27881922	BMU	Bermuda	1	PERCENT	Percentage	53.43165	53.43437	53.44575	53.48175	53.45148	53.44762	53.46984	53.49	53.43642	53.43978	53.44119	53.43094	53.447666	2016	53.43094	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	64	90.45098484	27.39598568	BTN	Bhutan	1	PERCENT	Percentage	0.1922	0.19258	0.19292	0.19205	0.20085	0.20006	0.19967	0.19997	0.20097	0.2007	0.20052	0.1979	0.200012	2016	0.1979	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	PERCENT	Percentage	1.16552	1.17341	1.14459	1.10846	1.11396	1.10001	1.05369	1.02465	1.06671	1.06636	1.06494	1.10955	1.066442	2016	1.10955	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	PERCENT	Percentage	0.38438	0.38914	0.38793	0.38279	0.38429	0.38277	0.37964	0.3764	0.3741	0.37921	0.38463	0.38636	0.38014	2016	0.38636	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	72	23.81380223	-22.18810073	BWA	Botswana	1	PERCENT	Percentage	0.02583	0.0196	0.0228	0.02303	0.028	0.02679	0.02848	0.02598	0.03517	0.04353	0.05759	0.0677	0.045994	2016	0.0677	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	PERCENT	Percentage																	
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	76	-53.08432878	-10.77668561	BRA	Brazil	1	PERCENT	Percentage	1.22097	1.22973	1.24462	1.25384	1.26036	1.26411	1.265	1.26961	1.26669	1.26623	1.25854	1.25463	1.26314	2016	1.25463	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	84	-88.70199554	17.19965901	BLZ	Belize	1	PERCENT	Percentage	1.22153	1.22063	1.23117	1.24014	1.24504	1.23963	1.25893	1.24959	1.24751	1.23166	1.24045	1.23401	1.240644	2016	1.23401	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	PERCENT	Percentage																	
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	PERCENT	Percentage	1.08498	1.08835	1.09005	1.08903	1.08502	1.08423	1.08043	1.07866	1.07786	1.07811	1.09085	1.10636	1.086368	2016	1.10636	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	PERCENT	Percentage	3.6568	3.70673	3.63799	3.58612	3.53274	3.52571	3.5821	3.63383	3.63228	3.59856	3.64998	3.6552	3.63397	2016	3.6552	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	PERCENT	Percentage	1.18225	1.1761	1.17958	1.18593	1.17917	1.18001	1.19027	1.19415	1.1941	1.19318	1.19313	1.18341	1.191594	2016	1.18341	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	100	25.23763153	42.75731323	BGR	Bulgaria	1	PERCENT	Percentage	0.91315	0.92293	0.94797	0.94964	0.95379	0.95345	0.95256	0.94611	0.94566	0.94926	0.95271	0.94708	0.948164	2016	0.94708	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	104	96.51752295	21.19332882	MMR	Myanmar	1	PERCENT	Percentage	0.9012	0.92183	0.93547	0.95888	0.98421	0.99478	0.98887	1.00128	0.99878	0.98548	0.99495	1.00007	0.996112	2016	1.00007	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	108	29.89080992	-3.366387428	BDI	Burundi	1	PERCENT	Percentage	7.60926	7.6079	7.60504	7.60385	7.60241	7.60096	7.60073	7.60204	7.60421	7.6067	7.61039	7.61352	7.607372	2016	7.61352	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	112	28.04940161	53.54193075	BLR	Belarus	1	PERCENT	Percentage	0.87825	0.87968	0.88724	0.88922	0.88972	0.89011	0.88818	0.88677	0.88636	0.88969	0.89085	0.88936	0.888606	2016	0.88936	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	116	104.922836	12.71163737	KHM	Cambodia	1	PERCENT	Percentage	2.04346	2.00701	1.99992	2.00241	2.00704	2.02741	2.04711	2.05372	2.06228	2.03798	2.03663	1.94377	2.026876	2016	1.94377	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	120	12.7419827	5.692387031	CMR	Cameroon	1	PERCENT	Percentage	0.40153	0.40347	0.40518	0.4069	0.40819	0.40842	0.40675	0.40697	0.40512	0.40426	0.39988	0.39685	0.402616	2016	0.39685	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	124	-101.6575058	57.72360191	CAN	Canada	1	PERCENT	Percentage	7.63723	7.65033	7.66045	7.66424	7.66825	7.6669	7.65859	7.66228	7.64351	7.65068	7.66053	7.67614	7.658628	2016	7.67614	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	PERCENT	Percentage	6.99009	6.99166	6.98727	6.97556	6.97649	6.97386	6.97655	6.9847	6.99399	6.98461	6.97558	6.9646	6.980696	2016	6.9646	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	PERCENT	Percentage	1.63361	1.80463	1.88466	1.91493	1.93979	1.95474	1.93146	1.93359	1.97556	1.9689	1.93997	1.94181	1.951966	2016	1.94181	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	140	20.93559492	7.003720791	CAF	Central African Republic	1	PERCENT	Percentage	0.06973	0.06973	0.06952	0.06977	0.06986	0.07054	0.07033	0.07008	0.06988	0.06972	0.06953	0.06926	0.069694	2016	0.06926	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	PERCENT	Percentage	1.53593	1.53793	1.53469	1.57411	1.57353	1.57274	1.58355	1.59179	1.59059	1.59842	1.61829	1.63524	1.606866	2016	1.63524	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	148	18.66618401	15.36279341	TCD	Chad	1	PERCENT	Percentage	0.10983	0.10901	0.10742	0.10602	0.10637	0.1055	0.1046	0.1057	0.10589	0.10498	0.1063	0.10801	0.106176	2016	0.10801	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	152	-71.23029019	-35.2652885	CHL	Chile	1	PERCENT	Percentage	1.63615	1.63883	1.64329	1.64688	1.64518	1.64495	1.64332	1.63897	1.6373	1.63403	1.63059	1.62826	1.63383	2016	1.62826	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	156	104.1403375	32.30955217	CHN	China	1	PERCENT	Percentage	1.09811	1.10877	1.12468	1.13998	1.13856	1.143	1.15287	1.15821	1.17092	1.18387	1.19055	1.19148	1.179006	2016	1.19148	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	PERCENT	Percentage																	
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	PERCENT	Percentage																	
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	170	-73.07446751	3.888209046	COL	Colombia	1	PERCENT	Percentage	0.81715	0.8134	0.84193	0.86523	0.88661	0.90354	0.90005	0.90548	0.90857	0.89405	0.86885	0.8507	0.88553	2016	0.8507	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	174	43.34234565	-11.66121732	COM	Comoros	1	PERCENT	Percentage	0.32129	0.32527	0.32541	0.32458	0.32366	0.32025	0.31776	0.31739	0.3166	0.31388	0.29977	0.30158	0.309844	2016	0.30158	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	175	45.14015057	-12.82217691	MYT	Mayotte	1	PERCENT	Percentage	0.67548	0.71162	0.71903	0.73671	0.74739	0.7959	0.78638	0.79154	0.78071	0.77395	0.7606	0.75306	0.771972	2016	0.75306	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	178	15.22052612	-0.840544119	COG	Congo	1	PERCENT	Percentage	0.4863	0.4859	0.48795	0.49632	0.49694	0.4974	0.49815	0.50032	0.50181	0.49961	0.49468	0.49058	0.4974	2016	0.49058	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	PERCENT	Percentage	1.59163	1.59012	1.58857	1.59033	1.5902	1.5952	1.59711	1.59766	1.59652	1.59001	1.58472	1.58201	1.590184	2016	1.58201	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	PERCENT	Percentage	0.5402	0.54099	0.53698	0.53542	0.52929	0.54412	0.55024	0.55425	0.55581	0.57731	0.56051	0.55444	0.560464	2016	0.55444	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	PERCENT	Percentage	0.34587	0.3454	0.34551	0.34599	0.34646	0.34282	0.34174	0.3394	0.33719	0.3345	0.33366	0.33369	0.335688	2016	0.33369	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	191	17.95874553	45.45172212	HRV	Croatia	1	PERCENT	Percentage	1.11976	1.12775	1.12822	1.1193	1.12498	1.12036	1.11603	1.1086	1.10538	1.11288	1.12273	1.12608	1.115134	2016	1.12608	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	192	-79.54460144	22.10030366	CUB	Cuba	1	PERCENT	Percentage	2.26534	2.27387	2.3079	2.31328	2.29994	2.35248	2.37648	2.38275	2.39211	2.38428	2.39337	2.38019	2.38654	2016	2.38019	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	196	33.22285964	35.05659437	CYP	Cyprus	1	PERCENT	Percentage	0.11861	0.13146	0.13862	0.13495	0.12231	0.11347	0.10862	0.11272	0.12315	0.13929	0.1416	0.14467	0.132286	2016	0.14467	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	203	15.33151382	49.73913871	CZE	Czechia	1	PERCENT	Percentage	0.62765	0.6392	0.64451	0.64252	0.6478	0.64943	0.65239	0.6493	0.65121	0.65597	0.65495	0.65212	0.65271	2016	0.65212	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	204	2.339933594	9.65401646	BEN	Benin	1	PERCENT	Percentage	0.10768	0.10817	0.10771	0.10796	0.10673	0.10706	0.10693	0.10699	0.10693	0.10706	0.10658	0.10625	0.106762	2016	0.10625	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	208	9.326571283	56.03829721	DNK	Denmark	1	PERCENT	Percentage	5.6211	5.62862	5.64215	5.65417	5.65339	5.65288	5.65769	5.66073	5.66143	5.67593	5.68632	5.6953	5.675942	2016	5.6953	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	212	-61.3493756	15.43391378	DMA	Dominica	1	PERCENT	Percentage	0.05209	0.05178	0.0513	0.04973	0.04755	0.04751	0.04756	0.04728	0.04642	0.04579	0.04411	0.04276	0.045272	2016	0.04276	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	PERCENT	Percentage	0.66698	0.66277	0.68011	0.71309	0.76587	0.82473	0.87691	0.92399	0.96472	0.99038	0.99593	0.99045	0.973094	2016	0.99045	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	PERCENT	Percentage	0.81906	0.82972	0.83768	0.84085	0.85013	0.85406	0.85835	0.85801	0.85947	0.85361	0.85418	0.85404	0.855862	2016	0.85404	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PERCENT	Percentage	1.67148	1.67617	1.67624	1.68724	1.66394	1.66701	1.68929	1.6798	1.67917	1.67187	1.67029	1.64128	1.668482	2016	1.64128	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PERCENT	Percentage	0.40574	0.40487	0.40291	0.40059	0.39866	0.39843	0.39806	0.39907	0.40033	0.40109	0.40231	0.40222	0.401004	2016	0.40222	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PERCENT	Percentage	0.67717	0.6726	0.66771	0.66509	0.66459	0.66642	0.67031	0.67659	0.68152	0.68515	0.68955	0.68969	0.6845	2016	0.68969	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	232	38.11074289	16.12894644	ERI	Eritrea	1	PERCENT	Percentage	0.03017	0.03112	0.032	0.03258	0.03355	0.03443	0.03576	0.03672	0.03778	0.03911	0.04394	0.04707	0.040924	2016	0.04707	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	233	25.84093481	58.68487172	EST	Estonia	1	PERCENT	Percentage	4.88349	4.88163	4.88298	4.88586	4.88642	4.88144	4.87755	4.87392	4.87277	4.86756	4.86579	4.86705	4.869418	2016	4.86705	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PERCENT	Percentage	7.16e-07	7.16e-07	7.16e-07	7.16e-07	7.16e-07	7.16e-07	7.16e-07	7.16e-07	7.16e-07	7.16e-07	7.16e-07	7.16e-07	7.16e-07	2016	7.16e-07	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PERCENT	Percentage	1.38629	1.38427	1.39684	1.42353	1.42832	1.42866	1.43182	1.42482	1.4229	1.42183	1.40764	1.39849	1.415136	2016	1.39849	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PERCENT	Percentage																	
