GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Location_Code,Location_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,705,Slovenia,2016.0,,15.8143815994263,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SVN,14.82209486,46.11958061
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,705,Slovenia,2016.0,,16.4022846221924,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SVN,14.82209486,46.11958061
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,90,Solomon Islands,2016.0,,11.4676742553711,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SLB,160.1584117,-9.622391719
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,90,Solomon Islands,2016.0,,10.6749687194824,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SLB,160.1584117,-9.622391719
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,706,Somalia,2016.0,,29.5138683319092,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SOM,46.20367477,4.406485729
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,706,Somalia,2016.0,,27.9772815704346,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SOM,46.20367477,4.406485729
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,710,South Africa,2016.0,,23.5793685913086,Float,http://apps.who.int/gho/data/node.sdg.11-6,,ZAF,24.67184355,-29.99957544
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,710,South Africa,2016.0,,24.2681045532227,Float,http://apps.who.int/gho/data/node.sdg.11-6,,ZAF,24.67184355,-29.99957544
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,728,South Sudan,2016.0,,41.1157722473145,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SSD,30.32618773,7.290839152
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,728,South Sudan,2016.0,,40.8536834716797,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SSD,30.32618773,7.290839152
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,35,South-Eastern Asia,2016.0,,21.1645374298096,Float,http://apps.who.int/gho/data/node.sdg.11-6,,,,
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,35,South-Eastern Asia,2016.0,,21.7663021087646,Float,http://apps.who.int/gho/data/node.sdg.11-6,,,,
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,34,Southern Asia,2016.0,,61.8846702575684,Float,http://apps.who.int/gho/data/node.sdg.11-6,,,,
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,34,Southern Asia,2016.0,,64.1777877807617,Float,http://apps.who.int/gho/data/node.sdg.11-6,,,,
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,724,Spain,2016.0,,9.4792375564575,Float,http://apps.who.int/gho/data/node.sdg.11-6,,ESP,-3.554078296,40.39211472
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,724,Spain,2016.0,,9.7642145156860,Float,http://apps.who.int/gho/data/node.sdg.11-6,,ESP,-3.554078296,40.39211472
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,144,Sri Lanka,2016.0,,15.0876579284668,Float,http://apps.who.int/gho/data/node.sdg.11-6,,LKA,80.70489654,7.614693343
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,144,Sri Lanka,2016.0,,15.2494812011719,Float,http://apps.who.int/gho/data/node.sdg.11-6,,LKA,80.70489654,7.614693343
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,202,Sub-Saharan Africa,2016.0,,35.4528579711914,Float,http://apps.who.int/gho/data/node.sdg.11-6,,,,
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,202,Sub-Saharan Africa,2016.0,,36.0570487976074,Float,http://apps.who.int/gho/data/node.sdg.11-6,,,,
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,738,Sub-Saharan Africa (inc. Sudan),2016.0,,36.5110435485840,Float,http://apps.who.int/gho/data/node.sdg.11-6,,,,
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,738,Sub-Saharan Africa (inc. Sudan),2016.0,,35.8885192871094,Float,http://apps.who.int/gho/data/node.sdg.11-6,,,,
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,729,Sudan,2016.0,,46.8362998962402,Float,http://apps.who.int/gho/data/node.sdg.11-6,,,,
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,729,Sudan,2016.0,,47.9194335937500,Float,http://apps.who.int/gho/data/node.sdg.11-6,,,,
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,740,Suriname,2016.0,,23.6011104583740,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SUR,-55.90626394,4.132603197
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,740,Suriname,2016.0,,25.8160820007324,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SUR,-55.90626394,4.132603197
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,752,Sweden,2016.0,,6.1439905166626,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SWE,14.3775338,60.60103109
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,752,Sweden,2016.0,,5.8880820274353,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SWE,14.3775338,60.60103109
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,756,Switzerland,2016.0,,10.2132987976074,Float,http://apps.who.int/gho/data/node.sdg.11-6,,CHE,8.223158,46.96617097
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,756,Switzerland,2016.0,,10.4189023971558,Float,http://apps.who.int/gho/data/node.sdg.11-6,,CHE,8.223158,46.96617097
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,760,Syrian Arab Republic,2016.0,,39.4318008422852,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SYR,38.50466565,35.01676176
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,760,Syrian Arab Republic,2016.0,,37.4027023315430,Float,http://apps.who.int/gho/data/node.sdg.11-6,,SYR,38.50466565,35.01676176
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,762,Tajikistan,2016.0,,42.8468627929688,Float,http://apps.who.int/gho/data/node.sdg.11-6,,TJK,69.294998,38.43069666
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,762,Tajikistan,2016.0,,40.0450820922852,Float,http://apps.who.int/gho/data/node.sdg.11-6,,TJK,69.294998,38.43069666
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,764,Thailand,2016.0,,26.2281379699707,Float,http://apps.who.int/gho/data/node.sdg.11-6,,THA,101.0202951,15.13089239
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,764,Thailand,2016.0,,26.5778064727783,Float,http://apps.who.int/gho/data/node.sdg.11-6,,THA,101.0202951,15.13089239
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,807,The former Yugoslav Republic of Macedonia,2016.0,,33.0421257019043,Float,http://apps.who.int/gho/data/node.sdg.11-6,,MKD,21.7007909,41.60048068
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,807,The former Yugoslav Republic of Macedonia,2016.0,,28.3436107635498,Float,http://apps.who.int/gho/data/node.sdg.11-6,,MKD,21.7007909,41.60048068
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,626,Timor-Leste,2016.0,,18.2408466339111,Float,http://apps.who.int/gho/data/node.sdg.11-6,,TLS,125.9451052,-8.797497247
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,626,Timor-Leste,2016.0,,17.8760299682617,Float,http://apps.who.int/gho/data/node.sdg.11-6,,TLS,125.9451052,-8.797497247
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,768,Togo,2016.0,,31.2178287506104,Float,http://apps.who.int/gho/data/node.sdg.11-6,,TGO,0.97835765,8.532096072
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,768,Togo,2016.0,,32.7096595764160,Float,http://apps.who.int/gho/data/node.sdg.11-6,,TGO,0.97835765,8.532096072
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,776,Tonga,2016.0,,10.0819902420044,Float,http://apps.who.int/gho/data/node.sdg.11-6,,TON,-175.1959991,-21.19511329
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,776,Tonga,2016.0,,10.2120571136475,Float,http://apps.who.int/gho/data/node.sdg.11-6,,TON,-175.1959991,-21.19511329
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,780,Trinidad and Tobago,2016.0,,22.0360641479492,Float,http://apps.who.int/gho/data/node.sdg.11-6,,TTO,-61.29389504,10.41877263
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,780,Trinidad and Tobago,2016.0,,22.4177703857422,Float,http://apps.who.int/gho/data/node.sdg.11-6,,TTO,-61.29389504,10.41877263
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,788,Tunisia,2016.0,,35.7360153198242,Float,http://apps.who.int/gho/data/node.sdg.11-6,,TUN,9.572737411,34.11439971
