series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Mode of transportation	Units description	Mode of transportation description	2016	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	586	68.80479684	29.36491634	PAK	Pakistan	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	586	68.80479684	29.36491634	PAK	Pakistan	2	T_KM	RAI	Tonne kilometres	rail transport	7258000821.51236	2016	7258000821.51236	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	586	68.80479684	29.36491634	PAK	Pakistan	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	591	-81.26616623	8.450965746	PAN	Panama	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	591	-81.26616623	8.450965746	PAN	Panama	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	591	-81.26616623	8.450965746	PAN	Panama	3	T_KM	ROA	Tonne kilometres	road transport	14686124086.5207	2016	14686124086.5207	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	T_KM	ROA	Tonne kilometres	road transport	3779344564.59259	2016	3779344564.59259	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	600	-60.54854225	-21.70216237	PRY	Paraguay	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	600	-60.54854225	-21.70216237	PRY	Paraguay	3	T_KM	ROA	Tonne kilometres	road transport	12445951770.2569	2016	12445951770.2569	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	604	-71.82093277	-13.58939705	PER	Peru	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	604	-71.82093277	-13.58939705	PER	Peru	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	604	-71.82093277	-13.58939705	PER	Peru	3	T_KM	ROA	Tonne kilometres	road transport	145053164465.085	2016	145053164465.085	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	608	120.8601418	14.16591706	PHL	Philippines	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	608	120.8601418	14.16591706	PHL	Philippines	2	T_KM	RAI	Tonne kilometres	rail transport	1821404624.59036	2016	1821404624.59036	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	608	120.8601418	14.16591706	PHL	Philippines	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	612	-128.3225873	-24.37538456	PCN	Pitcairn	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	616	19.40660158	52.1226733	POL	Poland	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	616	19.40660158	52.1226733	POL	Poland	2	T_KM	RAI	Tonne kilometres	rail transport	5.065e+10	2016	5.065e+10	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	616	19.40660158	52.1226733	POL	Poland	3	T_KM	ROA	Tonne kilometres	road transport	3.0356e+11	2016	3.0356e+11	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	620	-7.961599811	39.68509315	PRT	Portugal	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	620	-7.961599811	39.68509315	PRT	Portugal	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	620	-7.961599811	39.68509315	PRT	Portugal	3	T_KM	ROA	Tonne kilometres	road transport	35873185815.0321	2016	35873185815.0321	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	3	T_KM	ROA	Tonne kilometres	road transport	127831159.9729	2016	127831159.9729	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	626	125.9451052	-8.797497247	TLS	Timor-Leste	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	630	-66.47591017	18.22753799	PRI	Puerto Rico	3	T_KM	ROA	Tonne kilometres	road transport	24776960000	2016	24776960000	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	634	51.19152467	25.28355379	QAT	Qatar	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	634	51.19152467	25.28355379	QAT	Qatar	2	T_KM	RAI	Tonne kilometres	rail transport	1678920143.82525	2016	1678920143.82525	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	634	51.19152467	25.28355379	QAT	Qatar	3	T_KM	ROA	Tonne kilometres	road transport	22625839317.307	2016	22625839317.307	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	638	55.53171398	-21.13183266	REU	Réunion	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	638	55.53171398	-21.13183266	REU	Réunion	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	638	55.53171398	-21.13183266	REU	Réunion	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	642	24.98481009	45.83893563	ROU	Romania	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	642	24.98481009	45.83893563	ROU	Romania	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	642	24.98481009	45.83893563	ROU	Romania	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	643	99.01404926	61.61899849	RUS	Russian Federation	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	643	99.01404926	61.61899849	RUS	Russian Federation	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	643	99.01404926	61.61899849	RUS	Russian Federation	3	T_KM	ROA	Tonne kilometres	road transport	2.17695e+11	2016	2.17695e+11	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	646	29.92310194	-1.999842114	RWA	Rwanda	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	646	29.92310194	-1.999842114	RWA	Rwanda	2	T_KM	RAI	Tonne kilometres	rail transport	115306037.3884	2016	115306037.3884	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	646	29.92310194	-1.999842114	RWA	Rwanda	3	T_KM	ROA	Tonne kilometres	road transport	1277887093.25854	2016	1277887093.25854	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	T_KM	ROA	Tonne kilometres	road transport	302234198.50992	2016	302234198.50992	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	660	-63.05651612	18.21525315	AIA	Anguilla	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	660	-63.05651612	18.21525315	AIA	Anguilla	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	660	-63.05651612	18.21525315	AIA	Anguilla	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	T_KM	ROA	Tonne kilometres	road transport	507826601.34479	2016	507826601.34479	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	T_KM	ROA	Tonne kilometres	road transport	303453399.26683	2016	303453399.26683	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	674	12.46329038	43.93841766	SMR	San Marino	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	674	12.46329038	43.93841766	SMR	San Marino	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	674	12.46329038	43.93841766	SMR	San Marino	3	T_KM	ROA	Tonne kilometres	road transport	341028053.07341	2016	341028053.07341	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	T_KM	ROA	Tonne kilometres	road transport	35479348.14809	2016	35479348.14809	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	T_KM	RAI	Tonne kilometres	rail transport	2016735177.5788	2016	2016735177.5788	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	T_KM	ROA	Tonne kilometres	road transport	278471284956.895	2016	278471284956.895	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	686	-14.46636926	14.35920905	SEN	Senegal	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	686	-14.46636926	14.35920905	SEN	Senegal	2	T_KM	RAI	Tonne kilometres	rail transport	250115199.89171	2016	250115199.89171	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	686	-14.46636926	14.35920905	SEN	Senegal	3	T_KM	ROA	Tonne kilometres	road transport	3004575358.6991	2016	3004575358.6991	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	688	20.805876	44.03145697	SRB	Serbia	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	688	20.805876	44.03145697	SRB	Serbia	2	T_KM	RAI	Tonne kilometres	rail transport	3.087e+09	2016	3.087e+09	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	688	20.805876	44.03145697	SRB	Serbia	3	T_KM	ROA	Tonne kilometres	road transport	4.299e+09	2016	4.299e+09	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	690	55.46561591	-4.678053059	SYC	Seychelles	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	690	55.46561591	-4.678053059	SYC	Seychelles	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	690	55.46561591	-4.678053059	SYC	Seychelles	3	T_KM	ROA	Tonne kilometres	road transport	532617412.94751	2016	532617412.94751	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	T_KM	RAI	Tonne kilometres	rail transport	71075413.80366	2016	71075413.80366	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	T_KM	ROA	Tonne kilometres	road transport	454033986.68606	2016	454033986.68606	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	702	103.8107883	1.361009155	SGP	Singapore	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	702	103.8107883	1.361009155	SGP	Singapore	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	702	103.8107883	1.361009155	SGP	Singapore	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	703	19.48495604	48.70741446	SVK	Slovakia	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	703	19.48495604	48.70741446	SVK	Slovakia	2	T_KM	RAI	Tonne kilometres	rail transport	9.111e+09	2016	9.111e+09	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	703	19.48495604	48.70741446	SVK	Slovakia	3	T_KM	ROA	Tonne kilometres	road transport	3.6106e+10	2016	3.6106e+10	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	704	105.802499	10.09643079	VNM	Viet Nam	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	704	105.802499	10.09643079	VNM	Viet Nam	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	704	105.802499	10.09643079	VNM	Viet Nam	3	T_KM	ROA	Tonne kilometres	road transport	40915991357.6158	2016	40915991357.6158	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	705	14.82209486	46.11958061	SVN	Slovenia	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	705	14.82209486	46.11958061	SVN	Slovenia	2	T_KM	RAI	Tonne kilometres	rail transport	4.36e+09	2016	4.36e+09	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	705	14.82209486	46.11958061	SVN	Slovenia	3	T_KM	ROA	Tonne kilometres	road transport	2.135e+09	2016	2.135e+09	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	706	46.20367477	4.406485729	SOM	Somalia	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	706	46.20367477	4.406485729	SOM	Somalia	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	706	46.20367477	4.406485729	SOM	Somalia	3	T_KM	ROA	Tonne kilometres	road transport	229840000	2016	229840000	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	710	24.67184355	-29.99957544	ZAF	South Africa	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	710	24.67184355	-29.99957544	ZAF	South Africa	2	T_KM	RAI	Tonne kilometres	rail transport	118686529521.849	2016	118686529521.849	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	710	24.67184355	-29.99957544	ZAF	South Africa	3	T_KM	ROA	Tonne kilometres	road transport	134233718713.226	2016	134233718713.226	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	T_KM	ROA	Tonne kilometres	road transport	450733840.54382	2016	450733840.54382	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	724	-3.554078296	40.39211472	ESP	Spain	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	724	-3.554078296	40.39211472	ESP	Spain	2	T_KM	RAI	Tonne kilometres	rail transport	8069541977.54587	2016	8069541977.54587	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	724	-3.554078296	40.39211472	ESP	Spain	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	728	30.32618773	7.290839152	SSD	South Sudan	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	728	30.32618773	7.290839152	SSD	South Sudan	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	728	30.32618773	7.290839152	SSD	South Sudan	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	T_KM	RAI	Tonne kilometres	rail transport					
