series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	CU_USD	USD	435.31	115.43	-291.66	139.2	-29.41	85.66	124.72	-73.55	300.49	307.13	341.92	256.04	251.67	281.76	325.06	359.72	505.84	344.81	2016	505.84	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	604	-71.82093277	-13.58939705	PER	Peru	1	CU_USD	USD	571.03	1168.34	1184.25	1101.26	706.05	2513.22	503.16	3103.93	3135.85	3470.5	1877.68	2643.72	2427.87	846.8	1921.23	4362.77	3462.27	2604.188	2016	3462.27	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	608	120.8601418	14.16591706	PHL	Philippines	1	CU_USD	USD	1405.03	2155.82	2266.31	308.13	1184.1	3117.64	2353.57	3310.74	-649	3001.73	2284.92	3011.49	5384.74	1456.92	6546.34	3571.51	3236.36	4039.174	2016	3236.36	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	616	19.40660158	52.1226733	POL	Poland	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	620	-7.961599811	39.68509315	PRT	Portugal	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	CU_USD	USD	84.94	58.96	60.31	92.79	76.68	65.03	81.43	105.31	120.18	137.78	135.17	111.48	51.5	102.98	108.49	99.84	114.2	95.402	2016	114.2	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	CU_USD	USD	649.09	247.98	396.39	366.45	536.72	185.74	146.08	281.05	281.3	220.11	293.24	266.21	288.17	289.66	261.84	237.57	214.36	258.32	2016	214.36	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	634	51.19152467	25.28355379	QAT	Qatar	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	638	55.53171398	-21.13183266	REU	Réunion	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	642	24.98481009	45.83893563	ROU	Romania	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	643	99.01404926	61.61899849	RUS	Russian Federation	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	646	29.92310194	-1.999842114	RWA	Rwanda	1	CU_USD	USD	318.21	301.73	364.82	343.22	494.63	560.74	578.61	792.9	951.74	995.04	1050.89	1257.84	945.36	1201.48	833.82	1119.12	1092.23	1038.402	2016	1092.23	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	CU_USD	USD	-56.6	5.92	24.87	6.38	-10.84	-17.88	0.44	-420.37	-13.74	7.8	6.68	229.73	-90.83	20.8				-35.015	2013	20.8	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	660	-63.05651612	18.21525315	AIA	Anguilla	1	CU_USD	USD	11.26	9.18	-0.63	22.84	-27.67	119.52	5682.87	1094.15	148.7	-61.83	250.53	-250.17	389.47	-141.26				124.105	2013	-141.26	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	CU_USD	USD	17.06	15.37	38.37	34.49	22.68	34.47	32.64	47.24	18.88	228.3	-16.44	154.35	71.41	39.71	7.88	57.8	11.09	37.578	2016	11.09	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	CU_USD	USD	4.84	-2.97	-10.97	-11.73	30.26	-8.98	16.44	499.8	214.52	53.66	57.93	-9.25	91.44	-122.71	-190.08	8.12	3.29	-41.988	2016	3.29	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	674	12.46329038	43.93841766	SMR	San Marino	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	CU_USD	USD	36.26	40.43	27.9	45.51	32.12	32.11	26.7	27.69	41.6	31.53	46.25	62.45	39.56	84.77	70.29	22.81	34.2	50.326	2016	34.2	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	CU_USD	USD	-979.22	523.47	-521.97	-162.23	-738.39	1968.44	10383.24	5768.11											2007	5768.11	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	686	-14.46636926	14.35920905	SEN	Senegal	1	CU_USD	USD	482.76	460.17	533.89	533.8	997	699.58	868.05	973.57	1351.62	1388.89	926.4	1256.54	1133.01	219.79	1131.86	1097.87	788.84	874.274	2016	788.84	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	688	20.805876	44.03145697	SRB	Serbia	1	CU_USD	USD	1123.96	1261.56	2708.3	2489.9	2270.91	2458.2	3396.9	3957.87	3388.34	1999.37	1937.86	3368.73	1092.74	1915.83	-3614.58	-2609.48	1270.77	-388.944	2016	1270.77	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	690	55.46561591	-4.678053059	SYC	Seychelles	1	CU_USD	USD	72.7	14.88	152.63	1.07	8.93	23.86	-31.98	131.16	40.23	60.59	209.77	45.6	121.72	-294.75	-437.82	-109.22	45.37	-134.94	2016	45.37	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	CU_USD	USD	185.09	332.61	382.71	329.47	377.57	339.11	471.5	421.28	389.14	457.93	444.89	438.18	508.59	554.72	1138.3	869.64	799.32	774.114	2016	799.32	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	702	103.8107883	1.361009155	SGP	Singapore	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	703	19.48495604	48.70741446	SVK	Slovakia	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	704	105.802499	10.09643079	VNM	Viet Nam	1	CU_USD	USD	1373.67	1616.45	1705.11	2746.04	2462.83	2382.95	3726.49	5694.05	6351.39	6676.67	7801.36	8378.14	9531.11	13916.19	9815.97	8729.23	8132.68	10025.036	2016	8132.68	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	705	14.82209486	46.11958061	SVN	Slovenia	1	CU_USD	USD	819.39	1039.99	2071.65																2002	2071.65	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	706	46.20367477	4.406485729	SOM	Somalia	1	CU_USD	USD	101.35	152.78	156	179.57	195.78	240.17	404.19	401.05	773.53	667.77	490.02	1105.15	998.73	1059.89	1114.11	1260.43	1164.48	1119.528	2016	1164.48	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	710	24.67184355	-29.99957544	ZAF	South Africa	1	CU_USD	USD	-490.58	152.45	3002.5	5427.89	10239.53	14784.03	8442.19	13542.1	6484.06	3929.91	4884.51	7823.18	5338.54	-472.82	5974.27	6329.94	3940.92	4222.17	2016	3940.92	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	CU_USD	USD	212.78	187.67	214.67	279.28	339.33	398.96	62.94	483.79	622.49	637.01	743.27	729.62	1048.63	867.82	772.13	829.64	475.63	798.77	2016	475.63	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	724	-3.554078296	40.39211472	ESP	Spain	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	728	30.32618773	7.290839152	SSD	South Sudan	1	CU_USD	USD												436.83	1187.04	1404.6	1974.85	1651.35	1585.79	1560.726	2016	1585.79	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	736	29.95650159	16.02643066	SDN	Sudan	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	740	-55.90626394	4.132603197	SUR	Suriname	1	CU_USD	USD	25.76	14.09	63.36	-2.7	23.08	19.02	37.56	71.25	117.62	187.48	133.61	300.12	90.54	106.29	146.07	66.08	-12.29	79.338	2016	-12.29	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	CU_USD	USD	35.45	35.34	26.87	41.88	55.18	50.97	37.86	54.59	51.35	37.45	64.36	96.05	83.44	125.5	69.77	126.39	151.97	111.414	2016	151.97	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	752	14.3775338	60.60103109	SWE	Sweden	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	756	8.223158	46.96617097	CHE	Switzerland	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	CU_USD	USD	212.16	-25.52	-14.92	184.12	247.35	102.39	118.86	442.94	272.7	636.74	352.57	593.99	1565.36	3529.71	3944.03	4841.67	8831.93	4542.54	2016	8831.93	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	762	69.294998	38.43069666	TJK	Tajikistan	1	CU_USD	USD	117.09	162.35	165.71	133.1	259.16	274.48	259.26	236.13	309.89	432	457.74	363.06	417.93	444.14	354.89	486.5	344.83	409.658	2016	344.83	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	764	101.0202951	15.13089239	THA	Thailand	1	CU_USD	USD	-1381.65	2190.2	-3052.58	-6640.92	1009.39	12406.36	2818.25	4887.22	1033.77	3972.98	6301.88	10393.78	6699.86	8579.44	10081.08	-2139.36	3007.49	5245.702	2016	3007.49	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	768	0.97835765	8.532096072	TGO	Togo	1	CU_USD	USD	60.33	45.79	60.15	68.3	108.84	91.9	155.99	195.48	322.97	550.19	283.8	413.41	350.06	452.09	458.79	543.35	149.24	390.706	2016	149.24	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	CU_USD	USD	-54.75	4.63	4.9	6.45	8.44	16.06	10.93	12.89	21.64	-9.11	32.41	-11.35	20.21	29.01	14.7	6.68	14.23	16.966	2016	14.23	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	776	-175.1959991	-21.19511329	TON	Tonga	1	CU_USD	USD	12.4	20.5	23.42	39.39	29.62	34.18	23.52	23.25	35.67	44.09	61.18	91.61	79.35	82.5	81.58	69.69	84.96	79.616	2016	84.96	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	CU_USD	USD	125.94	724	-54.86	793.39	-69.21	637.16	1762.51	2282.21	2140.16	1209.62	704.39								2010	704.39	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	788	9.572737411	34.11439971	TUN	Tunisia	1	CU_USD	USD	660.63	1008.27	565.38	566.96	878.13	517.84	34.75	1471.38	1755.97	1144.23	694.92	884.66	2475.12	1333.65	1978.27	1452.78	1001.82	1648.328	2016	1001.82	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	792	35.42890329	38.9899684	TUR	Turkey	1	CU_USD	USD	8724.2	1360.11	-1328.56	2818.1	3551.66	11689.1	17676.46	30510.82	14940.09	6071.08	13085.44	28167.68	17093.82	18122.36	14849.26	13795.02	14442.78	15660.648	2016	14442.78	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	CU_USD	USD	290.22	45.83	-238.22	-42.11	-73.41	-43.74	112.02	-465.6	-79.63	-57.16	645.4	308.25	-252.57	273.83	1220.43	2369.61	1244.47	971.154	2016	1244.47	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	CU_USD	USD	-6.35	0.3	-5.73	10.4	-5.09	135.73	146.02	122.9											2007	122.9	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	CU_USD	USD	-0.29	10.09	36.71	6.32	8.11	8.42	19.08	11.08	17.16	17.63	13.92	39.56	25.67	25.84	33.89	49.86	24.7	31.992	2016	24.7	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	800	32.39100438	1.279557331	UGA	Uganda	1	CU_USD	USD	830.62	791.42	722.47	1017.13	1208.5	1257.96	1603.18	1834.4	1893.33	2016.33	1857.51	1648.64	1782.05	1836.88	3984.31	2983.22	2137.74	2544.84	2016	2137.74	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	804	31.40270802	49.00735945	UKR	Ukraine	1	CU_USD	USD						10517.26	5968.69	11875.48	11189.94	2551.01	414.54	445.48	1109.15	1986.05	2316.79	2528.49	750.33	1738.162	2016	750.33	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	CU_USD	USD	262.86	247.78	236.84	93.27	340.37	381.56	548.87	229.37	570.58	332.58	551.69	517.67	337.95	450.62	358.86	254.19	480.19	376.362	2016	480.19	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	818	29.77468534	26.57438204	EGY	Egypt	1	CU_USD	USD	3266.15	3230.33	2028.75	2276.07	4231.07	4755.69	5400.75	8148.91	17273.04	5967.71	6697.99	4102.85	5716.21	8361.55	7550.95	10473.77	9546.52	8329.8	2016	9546.52	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	831	-2.200712402	49.71561166	GGY	Guernsey	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	832	-2.136773508	49.22353354	JEY	Jersey	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	CU_USD	USD	1229.31	1301.62	1045.02	1643.3	1787.73	1669.02	2042.4	2382.99	2519.15	3333.28	3030.81	2438.84	2851.52	3647.26	3251.05	2775.35	2872.19	3079.474	2016	2872.19	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	840	-99.13830311	39.5277871	USA	United States of America	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	CU_USD	USD	187.27	387.23	454.92	555.68	680.59	726.4	1000.36	891.21	1034.72	1075.75	1072.55	1031.93	1189.33	1027.6	1206.59	1016.36	1408.02	1169.58	2016	1408.02	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	858	-56.01387025	-32.8002838	URY	Uruguay	1	CU_USD	USD	499.07	475.67	939.93	-115.6	-198.32	519.21	1788.43	1838.8	745.47	-22.44	93.49	1120.42	1266.95	436.51	1108.85	2300.71	860.74	1194.752	2016	860.74	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	CU_USD	USD	448.3	239.69	102.39	176.93	118.79	36.83	-164.86	131.43	100.7	357.78	289.57	38.1	532.08	932.83	590.32	1088.53	1773.64	983.48	2016	1773.64	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	CU_USD	USD	2609.64	2638.63	-2975.02	84.44	-426.72	3609.18	7343.43	6196.88	2554.04	168.06	1356.84	3367.84	6102.11	4390.98	-994.85	69.31	-3395.6	1234.39	2016	-3395.6	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	882	-172.4430749	-13.61541469	WSM	Samoa	1	CU_USD	USD	28.74	43.06	38.35	40.31	21.05	73.27	49.94	66.17	80.99	86.77	169.02	105.91	125.68	81.37	130.02	95.23	102.74	107.008	2016	102.74	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	887	45.22389143	15.22242099	YEM	Yemen	1	CU_USD	USD	337.14	406.57	392	398.86	207.56	283.32	879.92	327.76	1395.75	1112.92	-439.29	440.51	676.17	845.93	670.75	1304.3	1660.94	1031.618	2016	1660.94	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	894	27.850329	-14.59701056	ZMB	Zambia	1	CU_USD	USD	700.92	583.6	692.33	649.51	976.2	1559.58	863.51	1314.22	1570.69	1114.4	790.37	884.44	1145.15	1408.03	1173.56	1294.14	1353.88	1274.952	2016	1353.88	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
