series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of skill	Units description	Type of skill description	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	250	2.457288129	46.62660861	FRA	France	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software			0.98023	0.98023	2016	0.98023	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	250	2.457288129	46.62660861	FRA	France	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document			0.99625	0.99625	2016	0.99625	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	250	2.457288129	46.62660861	FRA	France	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software			0.78287	0.78287	2016	0.78287	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	250	2.457288129	46.62660861	FRA	France	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	250	2.457288129	46.62660861	FRA	France	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	1	Ratio	CMFL	Ratio	Copying or moving a file or folder								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	Ratio	CMFL	Ratio	Copying or moving a file or folder								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	Ratio	CMFL	Ratio	Copying or moving a file or folder								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	1	Ratio	CMFL	Ratio	Copying or moving a file or folder								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	1	Ratio	CMFL	Ratio	Copying or moving a file or folder								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
