"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","TypeOfProduct_Code","TypeOfProduct_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","WOD","Wood","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","WCH","Wild catch and harvest","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","RAW","All raw materials","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","PET","Petroleum","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMM","Non-metallic minerals","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMC","Non-metallic minerals - construction dominant","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NFO","Non-ferrous ores","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","MEO","Metal ores","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","GBO","Grazed biomass and fodder crops","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","GAS","Natural gas","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","FOF","Fossil fuels","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","FEO","Ferrous ores","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","CRO","Crops","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","CPR","Crop residues","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","COL","Coal","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","BIM","Biomass","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","WCH","Wild catch and harvest","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","RAW","All raw materials","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","PET","Petroleum","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMM","Non-metallic minerals","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMC","Non-metallic minerals - construction dominant","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMA","Non-metallic minerals - industrial or agricultural dominant","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NFO","Non-ferrous ores","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","MEO","Metal ores","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","WOD","Wood","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","GAS","Natural gas","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","FOF","Fossil fuels","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","FEO","Ferrous ores","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","CRO","Crops","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","CPR","Crop residues","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","COL","Coal","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","BIM","Biomass","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","GBO","Grazed biomass and fodder crops","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","WOD","Wood","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","WCH","Wild catch and harvest","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","RAW","All raw materials","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","PET","Petroleum","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMM","Non-metallic minerals","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMC","Non-metallic minerals - construction dominant","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMA","Non-metallic minerals - industrial or agricultural dominant","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NFO","Non-ferrous ores","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","MEO","Metal ores","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","GAS","Natural gas","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","FOF","Fossil fuels","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","FEO","Ferrous ores","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","CRO","Crops","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","CPR","Crop residues","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","COL","Coal","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","BIM","Biomass","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","GBO","Grazed biomass and fodder crops","","","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMA","Non-metallic minerals - industrial or agricultural dominant","","","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","WOD","Wood","","","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","WCH","Wild catch and harvest","","","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","RAW","All raw materials","","","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","PET","Petroleum","","","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMM","Non-metallic minerals","","","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMC","Non-metallic minerals - construction dominant","","","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NFO","Non-ferrous ores","","","","","","","","","","","","","","","","","","","","","","",""
