series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of speed	Units description	Type of speed description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	694	-11.78306584	8.568604164	SLE	Sierra Leone	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	702	103.8107883	1.361009155	SGP	Singapore	1	PER_100_POP	ANYS	Per 100 population	any speed	1.76101765381915	3.75315289698664	6.52766921834062	9.80312430812881	12.4605380109261	14.5966989038239	17.0751423289723	19.5686238460376	22.0926289981017	24.8473504485617	26.3518048643337	27.1215402076545	27.0173236708563	27.59557605996	26.7169249363162	26.3967854011824	25.98687	26.742696013663	2016	25.98687	Infocomm Development Authority of Singapore	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	702	103.8107883	1.361009155	SGP	Singapore	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over									2.72445508835814	2.69725190519855	10.5690741565857	12.2819245777739	14.6287267614812	16.8725863803064	19.9742545996068	21.431370671591	23.0362	19.1886276825971	2016	23.0362	Infocomm Development Authority of Singapore	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	702	103.8107883	1.361009155	SGP	Singapore	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps									11.9207800232476	13.5225183268094	7.47395780521598	6.88149859124765	5.51924248915385	3.37229987340479	2.07536492890652	1.30097425352375	0.85906	2.62538830899778	2016	0.85906	Infocomm Development Authority of Singapore	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	702	103.8107883	1.361009155	SGP	Singapore	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps									6.25325346548212	7.28600458633543	6.94038494820504	6.42889512946674	5.28730985295094	5.02426485248636	4.42442427201817	3.45087425113893	2.07738	4.05285064571888	2016	2.07738	Infocomm Development Authority of Singapore	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	703	19.48495604	48.70741446	SVK	Slovakia	1	PER_100_POP	ANYS	Per 100 population	any speed			0.0757807336532717	0.416914078502205	1.46174942997266	3.36712177285347	5.64374005538967	10.1126991826063	11.1660118099491	14.2866306706453	16.1399313178749	17.51936904405	19.1982492057578	20.348892146248	21.8405274218513	23.3389136349237	24.54973	21.8552624817562	2016	24.54973	Ministry of Transport and Construction of the Slovak Republic  	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	703	19.48495604	48.70741446	SVK	Slovakia	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over								0.429915138007569	1.76057911517341	2.8375253730661	3.84894496798251	5.04950780781703	7.18324376207018	7.86400850020265	10.4061968180583	13.7257646683544	15.18993	10.8738287497371	2016	15.18993	Ministry of Transport and Construction of the Slovak Republic  	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	703	19.48495604	48.70741446	SVK	Slovakia	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps								2.77145422680206	7.27134704254544	8.33512133726473	8.43745864726139	8.32420845133489	7.22593755101449	7.4805379523003	10.7083518360501	8.87689361216397	8.6462	8.58758419030577	2016	8.6462	Ministry of Transport and Construction of the Slovak Republic  	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	703	19.48495604	48.70741446	SVK	Slovakia	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps								5.53049567143532	0.568098512510724	0.398171885794843	0.493978305076511	0.352244647445624	0.251535277831897	0.177699151025564	0.725978767742898	0.736255354405339	0.7136	0.52101371020114	2016	0.7136	Ministry of Transport and Construction of the Slovak Republic  	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	704	105.802499	10.09643079	VNM	Viet Nam	1	PER_100_POP	ANYS	Per 100 population	any speed			0.0013034890549683	0.0110134543501615	0.0626364732460596	0.247238741245629	0.602429513353868	1.49516249549222	2.34516617943739	3.6441940015032	4.12063813611531	4.26875445231216	5.25946093369175	5.62019088777233	6.48369457828886	8.13820993433428	9.61127	7.02256526681744	2016	9.61127	Ministry of Information and Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	704	105.802499	10.09643079	VNM	Viet Nam	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																	5.74562	5.74562	2016	5.74562	Ministry of Information and Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	704	105.802499	10.09643079	VNM	Viet Nam	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																	3.49049	3.49049	2016	3.49049	Ministry of Information and Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	704	105.802499	10.09643079	VNM	Viet Nam	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																	0.02503	0.02503	2016	0.02503	Ministry of Information and Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	705	14.82209486	46.11958061	SVN	Slovenia	1	PER_100_POP	ANYS	Per 100 population	any speed		0.27641913584342	2.85087609103106	2.91216892106331	5.76909000299813	9.83078452809985	13.9277743156419	17.0619001700859	20.9249829025767	21.9655345144033	22.9052512082374	23.9759218449314	24.6327713125152	25.3195829916742	26.7786250862405	27.6337908262529	28.31415	26.5357840433366	2016	28.31415	Agency for Communication Networks and Services of the Republic of Slovenia	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	705	14.82209486	46.11958061	SVN	Slovenia	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over									3.42189552613323	4.71327353628327	5.37943133979025	7.78029750450059	8.92994544224379	11.4109721201334	13.766241149513	17.4840855472479	21.479	14.6140488518276	2016	21.479	Agency for Communication Networks and Services of the Republic of Slovenia	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	705	14.82209486	46.11958061	SVN	Slovenia	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps									3.96419135337791	4.16069870191875	4.56764377149222	12.1420382239742	11.7805773227187	11.3982790515623	11.1479520059819	8.50907971535555	5.64985	9.6971476191237	2016	5.64985	Agency for Communication Networks and Services of the Republic of Slovenia	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	705	14.82209486	46.11958061	SVN	Slovenia	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps									12.831874517213	13.0915622762013	12.9114433033854	3.98748370476131	4.09591834859413	2.71327612926081	1.86443193074554	1.64062556364939	1.1853	2.29991039444997	2016	1.1853	Agency for Communication Networks and Services of the Republic of Slovenia	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	706	46.20367477	4.406485729	SOM	Somalia	1	PER_100_POP	ANYS	Per 100 population	any speed													0.392344033928343	0.571669053543762	0.647809187988766	0.737230338898493	0.64255	0.598320522871873	2016	0.64255	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	706	46.20367477	4.406485729	SOM	Somalia	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	706	46.20367477	4.406485729	SOM	Somalia	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	706	46.20367477	4.406485729	SOM	Somalia	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	710	24.67184355	-29.99957544	ZAF	South Africa	1	PER_100_POP	ANYS	Per 100 population	any speed			0.0057785829736748	0.0433399216215877	0.126174938397715	0.342674412392371	0.685029417495025	0.762054093018742	0.847466258906751	0.945184357422899	1.44405449142539	1.74594175857837	2.11354501362198	3.06049344656382	3.21100518619586	2.63472028262971	2.05438	2.61482878580227	2016	2.05438	Independent Communications Authority of South Africa	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	710	24.67184355	-29.99957544	ZAF	South Africa	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over															0.315612513532299	0.44481037703809	0.44661	0.402344296856796	2016	0.44661	Independent Communications Authority of South Africa	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	710	24.67184355	-29.99957544	ZAF	South Africa	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps															1.21692085785933	1.92344617772004	1.46238	1.53424901185979	2016	1.46238	Independent Communications Authority of South Africa	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	710	24.67184355	-29.99957544	ZAF	South Africa	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps															0.007704246074598	0.172596184881016	0.08063	0.086976810318538	2016	0.08063	Independent Communications Authority of South Africa	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	PER_100_POP	ANYS	Per 100 population	any speed		0.0061254827790116	0.0225220913474508	0.0503901846296049	0.0706449759462799	0.0801300396071339	0.0801615301987346	0.119386255745611	0.140800549685346	0.365662967209505	0.252351881298569	0.254515059730942	0.523924068498272	0.734406961925837	1.04274683932305	1.08989690485948	1.0578	0.889754954921328	2016	1.0578	Postal and Telecommunications Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over														0.00669274599622549	0.0076989860832607	0.0118369528533038	0.01162	0.0094621712331975	2016	0.01162	Postal and Telecommunications Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps													0.021108518551415	0.0400999374684091	0.0838737407380136	0.0869527536102042	0.08762	0.0639309900736084	2016	0.08762	Postal and Telecommunications Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps													0.49946383488519	0.684490525842056	0.951174112501777	0.99110719839597	0.95856	0.816959134324999	2016	0.95856	Postal and Telecommunications Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	724	-3.554078296	40.39211472	ESP	Spain	1	PER_100_POP	ANYS	Per 100 population	any speed	0.189554715473303	1.14484314532527	3.01715700039021	5.05030671272165	7.96391249970353	11.6051988918369	15.3027844572934	18.0363781023345	20.1929183851225	21.420073079526	23.0660500517539	24.0095044693636	24.6490346253212	26.1087873937207	27.6311093420738	28.6931634181174	30.44961	27.5063409558466	2016	30.44961	Comisión Nacional de los Mercados y la Competencia	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	724	-3.554078296	40.39211472	ESP	Spain	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over								1.22925885813309	2.44013372917466	4.09149835539922	7.68535593860106	12.9273570860219	15.4812384961709	21.4332770693045	24.9640561009954	26.5894058206953	28.57031	23.4076574974332	2016	28.57031	Comisión Nacional de los Mercados y la Competencia	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	724	-3.554078296	40.39211472	ESP	Spain	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps								12.8858037043514	14.5149519219176	14.7784889561662	13.1935905470434	9.92078813406261	8.34647055993983	4.01516927485804	2.36217758901562	1.88742705920746	1.71551	3.66535089660419	2016	1.71551	Comisión Nacional de los Mercados y la Competencia	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	724	-3.554078296	40.39211472	ESP	Spain	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps								3.92131553984997	3.2378327340302	2.525126346145	1.92859613514674	0.89873790359172	0.547136159458821	0.345860864680291	0.304875652062803	0.216330538214642	0.1638	0.315600642883311	2016	0.1638	Comisión Nacional de los Mercados y la Competencia	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	728	30.32618773	7.290839152	SSD	South Sudan	1	PER_100_POP	ANYS	Per 100 population	any speed											1.926576252443e-05	3.8531525048863e-05	0.000156862354299094	0.000885255563986139	0.000851881781298435	0.001234332108245		0.000782082951957167	2015	0.001234332108245	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	728	30.32618773	7.290839152	SSD	South Sudan	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	728	30.32618773	7.290839152	SSD	South Sudan	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	728	30.32618773	7.290839152	SSD	South Sudan	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	PER_100_POP	ANYS	Per 100 population	any speed																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	732	-13.13515523	24.66265342	ESH	Western Sahara	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	732	-13.13515523	24.66265342	ESH	Western Sahara	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	736	29.95650159	16.02643066	SDN	Sudan	1	PER_100_POP	ANYS	Per 100 population	any speed																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	736	29.95650159	16.02643066	SDN	Sudan	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	736	29.95650159	16.02643066	SDN	Sudan	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	736	29.95650159	16.02643066	SDN	Sudan	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	740	-55.90626394	4.132603197	SUR	Suriname	1	PER_100_POP	ANYS	Per 100 population	any speed			0.0195792951037182	0.0443652989420109	0.0851246671017483	0.221611417292097	0.525746952607554	0.823810372761949	1.11686315903852	1.74345842633124	2.8846007314843	4.37178274731435	5.47535175038023	6.87866695347095	8.53058785678173	9.60715171317298	12.75449	8.64924965476118	2016	12.75449	Telecommunications Authority Suriname (TAS)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	740	-55.90626394	4.132603197	SUR	Suriname	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																	0.03045	0.03045	2016	0.03045	Telecommunications Authority Suriname (TAS)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	740	-55.90626394	4.132603197	SUR	Suriname	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps											0.0472416946053033	0.0398292815061886				1.74453374564231	12.88111	7.31282187282116	2016	12.88111	Telecommunications Authority Suriname (TAS)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	740	-55.90626394	4.132603197	SUR	Suriname	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																8.75056522309903	0.19485	4.47270761154951	2016	0.19485	Telecommunications Authority Suriname (TAS)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	PER_100_POP	ANYS	Per 100 population	any speed																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	PER_100_POP	ANYS	Per 100 population	any speed									0.0669018631128952	0.128144175830168	0.306583927559699	0.661959363416845	0.278557415403112	0.336130687611343	0.402302114689233	0.466737558915893	0.52118	0.400981555323916	2016	0.52118	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	748	31.50149288	-26.56471011	SWZ	Swaziland	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over													0.00024370727506834					0.00024370727506834	2012	0.00024370727506834	Swaziland Posts and Telecommunications Corporation	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	748	31.50149288	-26.56471011	SWZ	Swaziland	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps									0.0002599813333403		0.0056153972516402	0.0518083848736016	0.0671007364021495					0.0671007364021495	2012	0.0671007364021495	Swaziland Posts and Telecommunications Corporation	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	748	31.50149288	-26.56471011	SWZ	Swaziland	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps								0.00431726810323	0.007366137777974		0.159494044326437	0.177369470506757	0.211212971725894					0.211212971725894	2012	0.211212971725894	Swaziland Posts and Telecommunications Corporation	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	752	14.3775338	60.60103109	SWE	Sweden	1	PER_100_POP	ANYS	Per 100 population	any speed	2.80649266862963	6.60408053423074	9.42638643067185	12.245919536592	15.6993177588678	27.928621000529	27.3827111788461	30.3553985056482	31.4344450158486	31.6326496636251	31.9701774522806	32.0401123297631	32.3107230305637	32.886641615571	34.0703880831389	36.0664555163292	37.40539	34.5479196491206	2016	37.40539	Swedish Post and Telecom Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	752	14.3775338	60.60103109	SWE	Sweden	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over								9.32020475687987	11.0147412529951	14.5898277122261	15.9540995131576	18.7786916344806	21.3947012363067	23.8827909630079	26.9725843791379	30.2033251278151	32.79994	27.0506683412535	2016	32.79994	Swedish Post and Telecom Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	752	14.3775338	60.60103109	SWE	Sweden	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps								14.2609552955486	15.4128712778009	13.6077750490183	13.59608419985	11.8145426509676	10.0283315247853	8.3355370147961	6.79180015991675	5.65383345352941	4.4849	7.05888043060551	2016	4.4849	Swedish Post and Telecom Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	752	14.3775338	60.60103109	SWE	Sweden	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps								6.72322938087629	4.96464314871059	3.3980448524993	2.38983055002416	1.41809182275519	0.853467865057117	0.353616431958483	0.302369544341079	0.205686410698375	0.12055	0.367138050411011	2016	0.12055	Swedish Post and Telecom Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	756	8.223158	46.96617097	CHE	Switzerland	1	PER_100_POP	ANYS	Per 100 population	any speed	0.787319269714487	1.9442330091047	6.28625710849573	10.7540884108953	16.711563616084	22.5307777115485	27.4009387921975	31.4696448456993	33.4022774152359	35.4033467101171	37.2071304460207	38.8914746310896	40.1676970224944	42.5620831725538	42.472961165477	45.1076091719356	45.1347	43.0890101064922	2016	45.1347	Office Fédéral de la Communication	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	756	8.223158	46.96617097	CHE	Switzerland	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over									4.13929744721786	8.85599310220841	11.6483499081927	16.9820345664039	22.7779806909722	31.4925302367603	31.3622532084253	33.1394980463937	35.62608	30.8796684365103	2016	35.62608	Office Fédéral de la Communication	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	756	8.223158	46.96617097	CHE	Switzerland	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps									23.2685296421223	18.7801055126539	18.3952205558395	16.0854558318173	12.1699692612561	8.8002933460001	9.35437274512938	9.28554695512957	7.37942	9.39792046150302	2016	7.37942	Office Fédéral de la Communication	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	756	8.223158	46.96617097	CHE	Switzerland	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps									5.92473966629305	6.67825769802221	6.73269536917916	5.76521123913483	5.11471292103845	2.19766860740993	1.70031586575754	2.4882838245772	2.85655	2.87150624375663	2016	2.85655	Office Fédéral de la Communication	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	PER_100_POP	ANYS	Per 100 population	any speed					0.00339443082523366	0.0148618123914159	0.027748066276719	0.03556479912023	0.0543348548731017	0.164785793683451	0.324237888634872	0.556310679656177	1.10624722643298	1.58071529712151	2.27954143918925	3.14394846511538	5.47797	2.71768448557182	2016	5.47797	Syrian Telecommunication Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																	0.01518	0.01518	2016	0.01518	Syrian Telecommunication Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps													0.0259985503672461	0.0348158679437417	0.0545286302598194	0.109916929695384	0.33084	0.111219995653238	2016	0.33084	Syrian Telecommunication Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps													0.732358743265434	1.00054520808943	1.34933003556937	2.70022056145889	4.61243	2.07897690967662	2016	4.61243	Syrian Telecommunication Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	762	69.294998	38.43069666	TJK	Tajikistan	1	PER_100_POP	ANYS	Per 100 population	any speed				0.000153148526963866				0.0512584332075896	0.0502800452822803	0.0590810532970182	0.0616205469649521	0.0642366776073757	0.0674242320192684	0.0706641971560341	0.0725417819853068	0.0696833033230574	0.06869	0.0698007028967333	2016	0.06869	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	762	69.294998	38.43069666	TJK	Tajikistan	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
