series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Type of skill	Units	Type of skill description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	585	134.5733878	7.502307591	PLW	Palau	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	798	178.6679611	-7.460048071	TUV	Tuvalu	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	586	68.80479684	29.36491634	PAK	Pakistan	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	800	32.39100438	1.279557331	UGA	Uganda	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	591	-81.26616623	8.450965746	PAN	Panama	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	804	31.40270802	49.00735945	UKR	Ukraine	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	600	-60.54854225	-21.70216237	PRY	Paraguay	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	818	29.77468534	26.57438204	EGY	Egypt	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	604	-71.82093277	-13.58939705	PER	Peru	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	826	-2.23830539	53.27691757	GBR	United Kingdom	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	608	120.8601418	14.16591706	PHL	Philippines	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	831	-2.200712402	49.71561166	GGY	Guernsey	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	832	-2.136773508	49.22353354	JEY	Jersey	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	616	19.40660158	52.1226733	POL	Poland	2	NUME	Ratio	numeracy	Ratio	2012	0.90091	Float		Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	833	-4.538190305	54.22880901	IMN	Isle of Man	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	620	-7.961599811	39.68509315	PRT	Portugal	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	840	-99.13830311	39.5277871	USA	United States of America	2	NUME	Ratio	numeracy	Ratio	2012	0.82639	Float		Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	634	51.19152467	25.28355379	QAT	Qatar	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	858	-56.01387025	-32.8002838	URY	Uruguay	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	638	55.53171398	-21.13183266	REU	Réunion	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	860	63.11944558	41.77560518	UZB	Uzbekistan	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	642	24.98481009	45.83893563	ROU	Romania	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	643	99.01404926	61.61899849	RUS	Russian Federation	2	NUME	Ratio	numeracy	Ratio	2012	0.95277	Float		Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	646	29.92310194	-1.999842114	RWA	Rwanda	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	882	-172.4430749	-13.61541469	WSM	Samoa	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	887	45.22389143	15.22242099	YEM	Yemen	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	894	27.850329	-14.59701056	ZMB	Zambia	2	NUME	Ratio	numeracy	Ratio	2012					
