series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Name of international institution	Units description	Name of international institution description	2000	2005	2010	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	702	103.8107883	1.361009155	SGP	Singapore	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	702	103.8107883	1.361009155	SGP	Singapore	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	702	103.8107883	1.361009155	SGP	Singapore	5	PERCENT	ADB	Percentage	asian development bank	1.69491525423729	1.5625	1.49253731343284		1.49253731343284	1.493		1.49276865671642	2016	1.493	Asian Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	702	103.8107883	1.361009155	SGP	Singapore	6	PERCENT	ECOSOC	Percentage	UN economic and social council												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	702	103.8107883	1.361009155	SGP	Singapore	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	702	103.8107883	1.361009155	SGP	Singapore	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	702	103.8107883	1.361009155	SGP	Singapore	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	702	103.8107883	1.361009155	SGP	Singapore	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	702	103.8107883	1.361009155	SGP	Singapore	11	PERCENT	FSB	Percentage	financial stability board			4.16666666666667		4.16666666666667	4.16666666666667	4.16666666666667	4.16666666666667	2017	4.16666666666667	Financial Stability Board 4th Annual Report	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	703	19.48495604	48.70741446	SVK	Slovakia	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	703	19.48495604	48.70741446	SVK	Slovakia	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	703	19.48495604	48.70741446	SVK	Slovakia	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	703	19.48495604	48.70741446	SVK	Slovakia	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	703	19.48495604	48.70741446	SVK	Slovakia	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	703	19.48495604	48.70741446	SVK	Slovakia	6	PERCENT	ECOSOC	Percentage	UN economic and social council			1.85185185185185						2010	1.85185185185185	Report of the Economic and Social Council for 2010 (A/65/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	703	19.48495604	48.70741446	SVK	Slovakia	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	703	19.48495604	48.70741446	SVK	Slovakia	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	703	19.48495604	48.70741446	SVK	Slovakia	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	703	19.48495604	48.70741446	SVK	Slovakia	10	PERCENT	IABD	Percentage	inter-american development bank	2.17391304347826	2.12765957446809	2.08333333333333		2.08333333333333	2.08333333333333		2.08333333333333	2016	2.08333333333333	Inter-American Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	703	19.48495604	48.70741446	SVK	Slovakia	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	704	105.802499	10.09643079	VNM	Viet Nam	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	704	105.802499	10.09643079	VNM	Viet Nam	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	704	105.802499	10.09643079	VNM	Viet Nam	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	704	105.802499	10.09643079	VNM	Viet Nam	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	704	105.802499	10.09643079	VNM	Viet Nam	5	PERCENT	ADB	Percentage	asian development bank	1.69491525423729	1.5625	1.49253731343284		1.49253731343284	1.493		1.49276865671642	2016	1.493	Asian Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	704	105.802499	10.09643079	VNM	Viet Nam	6	PERCENT	ECOSOC	Percentage	UN economic and social council	1.85185185185185					1.85185185185185	1.85185185185185	1.85185185185185	2017	1.85185185185185	Report of the Economic and Social Council on its 2017 Session (A/72/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	704	105.802499	10.09643079	VNM	Viet Nam	7	PERCENT	WTO	Percentage	world trade organisation	0	0	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	704	105.802499	10.09643079	VNM	Viet Nam	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	704	105.802499	10.09643079	VNM	Viet Nam	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	704	105.802499	10.09643079	VNM	Viet Nam	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	704	105.802499	10.09643079	VNM	Viet Nam	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	705	14.82209486	46.11958061	SVN	Slovenia	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	705	14.82209486	46.11958061	SVN	Slovenia	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	705	14.82209486	46.11958061	SVN	Slovenia	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	705	14.82209486	46.11958061	SVN	Slovenia	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	705	14.82209486	46.11958061	SVN	Slovenia	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	705	14.82209486	46.11958061	SVN	Slovenia	6	PERCENT	ECOSOC	Percentage	UN economic and social council												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	705	14.82209486	46.11958061	SVN	Slovenia	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	705	14.82209486	46.11958061	SVN	Slovenia	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	705	14.82209486	46.11958061	SVN	Slovenia	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	705	14.82209486	46.11958061	SVN	Slovenia	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	705	14.82209486	46.11958061	SVN	Slovenia	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	706	46.20367477	4.406485729	SOM	Somalia	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	706	46.20367477	4.406485729	SOM	Somalia	2	PERCENT	IMF	Percentage	international monetary fund	0	0	0		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	706	46.20367477	4.406485729	SOM	Somalia	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	706	46.20367477	4.406485729	SOM	Somalia	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	706	46.20367477	4.406485729	SOM	Somalia	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	706	46.20367477	4.406485729	SOM	Somalia	6	PERCENT	ECOSOC	Percentage	UN economic and social council						1.85185185185185	1.85185185185185	1.85185185185185	2017	1.85185185185185	Report of the Economic and Social Council on its 2017 Session (A/72/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	706	46.20367477	4.406485729	SOM	Somalia	7	PERCENT	WTO	Percentage	world trade organisation												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	706	46.20367477	4.406485729	SOM	Somalia	8	PERCENT	AFDB	Percentage	african development bank	1.2987012987013	1.2987012987013	1.2987012987013	1.26582278481013	1.25	1.25		1.25527426160338	2016	1.25	African Development Bank Group Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	706	46.20367477	4.406485729	SOM	Somalia	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	706	46.20367477	4.406485729	SOM	Somalia	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	706	46.20367477	4.406485729	SOM	Somalia	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	710	24.67184355	-29.99957544	ZAF	South Africa	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	710	24.67184355	-29.99957544	ZAF	South Africa	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	710	24.67184355	-29.99957544	ZAF	South Africa	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	710	24.67184355	-29.99957544	ZAF	South Africa	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	710	24.67184355	-29.99957544	ZAF	South Africa	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	710	24.67184355	-29.99957544	ZAF	South Africa	6	PERCENT	ECOSOC	Percentage	UN economic and social council		1.85185185185185			1.85185185185185	1.85185185185185	1.85185185185185	1.85185185185185	2017	1.85185185185185	Report of the Economic and Social Council on its 2017 Session (A/72/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	710	24.67184355	-29.99957544	ZAF	South Africa	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	710	24.67184355	-29.99957544	ZAF	South Africa	8	PERCENT	AFDB	Percentage	african development bank	1.2987012987013	1.2987012987013	1.2987012987013	1.26582278481013	1.25	1.25		1.25527426160338	2016	1.25	African Development Bank Group Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	710	24.67184355	-29.99957544	ZAF	South Africa	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	710	24.67184355	-29.99957544	ZAF	South Africa	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	710	24.67184355	-29.99957544	ZAF	South Africa	11	PERCENT	FSB	Percentage	financial stability board			4.16666666666667		4.16666666666667	4.16666666666667	4.16666666666667	4.16666666666667	2017	4.16666666666667	Financial Stability Board 4th Annual Report	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0	0		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	6	PERCENT	ECOSOC	Percentage	UN economic and social council					1.85185185185185	1.85185185185185	1.85185185185185	1.85185185185185	2017	1.85185185185185	Report of the Economic and Social Council on its 2017 Session (A/72/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	8	PERCENT	AFDB	Percentage	african development bank	1.2987012987013	1.2987012987013	1.2987012987013	1.26582278481013	1.25	1.25		1.25527426160338	2016	1.25	African Development Bank Group Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	724	-3.554078296	40.39211472	ESP	Spain	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	724	-3.554078296	40.39211472	ESP	Spain	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	724	-3.554078296	40.39211472	ESP	Spain	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	724	-3.554078296	40.39211472	ESP	Spain	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	724	-3.554078296	40.39211472	ESP	Spain	5	PERCENT	ADB	Percentage	asian development bank	1.69491525423729	1.5625	1.49253731343284		1.49253731343284	1.493		1.49276865671642	2016	1.493	Asian Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	724	-3.554078296	40.39211472	ESP	Spain	6	PERCENT	ECOSOC	Percentage	UN economic and social council		1.85185185185185							2005	1.85185185185185	Report of the Economic and Social Council for 2005 (A/60/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	724	-3.554078296	40.39211472	ESP	Spain	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	724	-3.554078296	40.39211472	ESP	Spain	8	PERCENT	AFDB	Percentage	african development bank	1.2987012987013	1.2987012987013	1.2987012987013	1.26582278481013	1.25	1.25		1.25527426160338	2016	1.25	African Development Bank Group Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	724	-3.554078296	40.39211472	ESP	Spain	9	PERCENT	UNSC	Percentage	UN security coUNcil					6.66666666666667	6.66666666666667		6.66666666666667	2016	6.66666666666667	Security Council website http://www.un.org/en/sc/members/	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	724	-3.554078296	40.39211472	ESP	Spain	10	PERCENT	IABD	Percentage	inter-american development bank	2.17391304347826	2.12765957446809	2.08333333333333		2.08333333333333	2.08333333333333		2.08333333333333	2016	2.08333333333333	Inter-American Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	724	-3.554078296	40.39211472	ESP	Spain	11	PERCENT	FSB	Percentage	financial stability board			4.16666666666667		4.16666666666667	4.16666666666667	4.16666666666667	4.16666666666667	2017	4.16666666666667	Financial Stability Board 4th Annual Report	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	728	30.32618773	7.290839152	SSD	South Sudan	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0	0	0		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	728	30.32618773	7.290839152	SSD	South Sudan	2	PERCENT	IMF	Percentage	international monetary fund	0	0	0		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	728	30.32618773	7.290839152	SSD	South Sudan	3	PERCENT	UNGA	Percentage	UN general assembly	0	0	0		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	728	30.32618773	7.290839152	SSD	South Sudan	4	PERCENT	IFC	Percentage	international finance corporation	0	0	0		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	728	30.32618773	7.290839152	SSD	South Sudan	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	728	30.32618773	7.290839152	SSD	South Sudan	6	PERCENT	ECOSOC	Percentage	UN economic and social council												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	728	30.32618773	7.290839152	SSD	South Sudan	7	PERCENT	WTO	Percentage	world trade organisation												
