ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2001,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2008,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Footnotes_2017,Nature_Code_2000,Nature_Code_2001,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2008,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Nature_Code_2017,Source_2000,Source_2001,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2008,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,Source_2017,TimeDetail_2000,TimeDetail_2001,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2008,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,TimeDetail_2017,Value_2000,Value_2001,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2008,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Value_2017,Latest_Year,Latest_Value
GHA,-1.205623522,7.964825185,288,Ghana,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,7.84006,7.77713,7.77765,7.73152,7.67626,7.58983,7.56412,7.16103,6.80353,6.40443,6.38763,6.55223,6.11206,5.66736,5.40546,5.09812,4.99668,4.90076,2017.0,4.90076
KIR,-157.5643005,1.768837732,296,Kiribati,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,5.05752,5.14005,5.57407,4.92809,5.14285,5.55115,5.46001,5.46723,5.19604,5.47369,5.72345,5.2161,5.04574,4.72328,4.5895,4.78618,4.61924,4.50984,2017.0,4.50984
GRC,22.58307827,39.47301873,300,Greece,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,9.10834,9.60568,9.73446,9.40514,8.73318,8.74963,8.26365,8.38616,7.89853,7.89432,7.23619,7.44397,7.43197,7.6419,7.35083,7.59739,7.5042,7.38557,2017.0,7.38557
GRL,-41.39371316,74.75625681,304,Greenland,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,5.63198,5.64614,5.73594,5.51387,5.83866,6.59427,5.75974,5.12902,4.67107,3.39424,3.21051,3.44518,4.33639,3.77018,4.03339,4.04665,4.05333,4.06009,2017.0,4.06009
GRD,-61.68248568,12.11238395,308,Grenada,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,4.21071,4.34356,4.46849,3.98679,3.36483,3.53132,3.55309,3.43677,3.23673,3.285,3.42846,3.39789,3.43397,3.28543,3.07918,3.00508,3.00969,3.01207,2017.0,3.01207
AZE,50.01064725,40.39229544,31,Azerbaijan,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,9.60139,9.09317,8.98982,9.30014,9.40513,8.54743,6.92938,6.08688,5.89421,4.71116,4.80819,5.24824,5.41304,5.22068,5.29416,5.6642,5.5772,5.46126,2017.0,5.46126
ARG,-65.14563274,-35.19446255,32,Argentina,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,15.32245,14.84908,14.83896,15.81109,16.23838,16.02005,16.16218,15.94349,15.8726,15.65914,15.74595,15.97023,15.6607,15.55254,15.14652,14.83166,14.55829,14.40548,2017.0,14.40548
GTM,-91.2312746,15.00273719,320,Guatemala,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,20.54111,20.29537,19.76269,19.75726,20.09083,19.96318,19.65586,19.05285,18.8182,18.54908,18.63528,18.43303,18.48779,18.44438,18.26321,18.14118,18.01157,17.87478,2017.0,17.87478
GIN,-11.28173419,11.00210343,324,Guinea,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,12.6895,12.90976,12.99566,12.3279,12.41226,12.47251,13.05004,11.76679,11.73086,10.87742,10.6312,9.94306,10.56946,9.42815,9.30842,9.48613,9.27619,9.069,2017.0,9.069
GUY,-58.97322037,4.788012784,328,Guyana,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,11.42723,11.45368,6.19838,6.13609,5.94042,6.78607,6.77769,6.52767,6.11614,6.17415,5.92996,6.00965,5.91967,6.02547,6.42603,6.58502,6.5684,6.55457,2017.0,6.55457
