"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"524","Nepal","NPL","83.94678863","28.25866332","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.14346","0.14277","0.14201","0.14213","0.14115","0.14074","0.13939","0.13927","0.13745","0.1385","0.14022","0.14066",2016.0,"0.14066","Country data","Global Surface Water Explorer extraction for UN Environment"
"528","Netherlands","NLD","5.331480568","51.86728884","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.9523","2.94424","2.97756","2.9774","2.91904","2.91181","2.93446","2.94199","2.94809","3.04901","3.06794","3.07766",2016.0,"3.07766","Country data","Global Surface Water Explorer extraction for UN Environment"
"530","Netherlands Antilles","ANT","-68.30676179","12.22720635","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.15944","4.13053","4.17753","4.1933","4.17754","4.12825","4.1718","4.14188","4.17344","4.17805","4.21456","4.21733",2016.0,"4.21733","Country data","Global Surface Water Explorer extraction for UN Environment"
"531","Curaçao","CUW","-68.95033464","12.15058042","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","",""
"533","Aruba","ABW","-69.97050586","12.50878756","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.63471","0.62777","0.64074","0.64154","0.64728","0.63174","0.6335","0.62422","0.64452","0.63401","0.62984","0.61187",2016.0,"0.61187","Country data","Global Surface Water Explorer extraction for UN Environment"
"534","Sint Maarten (Dutch part)","SXM","-63.06198692","18.03926508","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","",""
"540","New Caledonia","NCL","165.5067368","-21.41742531","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.39672","0.39759","0.39542","0.39332","0.39487","0.39819","0.39987","0.40008","0.40256","0.39757","0.38775","0.38972",2016.0,"0.38972","Country data","Global Surface Water Explorer extraction for UN Environment"
"548","Vanuatu","VUT","167.0679779","-15.34445547","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.40429","0.39067","0.41331","0.39208","0.37241","0.3593","0.39495","0.37388","0.41543","0.4427","0.46469","0.47161",2016.0,"0.47161","Country data","Global Surface Water Explorer extraction for UN Environment"
"554","New Zealand","NZL","170.4755673","-43.98721568","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.67121","2.66552","2.66625","2.66035","2.65906","2.64871","2.65179","2.65397","2.66025","2.66519","2.67253","2.67384",2016.0,"2.67384","Country data","Global Surface Water Explorer extraction for UN Environment"
"558","Nicaragua","NIC","-85.03060315","12.84210839","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","8.07774","8.06628","8.05645","8.03631","8.03961","8.0484","8.05797","8.06719","8.08916","8.09553","8.10218","8.10034",2016.0,"8.10034","Country data","Global Surface Water Explorer extraction for UN Environment"
"562","Niger","NER","9.400167877","17.42143036","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.02086","0.01733","0.01556","0.0134","0.01345","0.0116","0.0116","0.01326","0.01326","0.01783","0.02146","0.02571",2016.0,"0.02571","Country data","Global Surface Water Explorer extraction for UN Environment"
"566","Nigeria","NGA","8.097363256","9.585789025","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.42832","0.42424","0.41762","0.41579","0.41895","0.42482","0.43286","0.44475","0.45","0.4562","0.46068","0.45661",2016.0,"0.45661","Country data","Global Surface Water Explorer extraction for UN Environment"
"570","Niue","NIU","-169.8601693","-19.05000475","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","0","0","0","0","0","0","0","0","0",2016.0,"0","Country data","Global Surface Water Explorer extraction for UN Environment"
"574","Norfolk Island","NFK","167.9515548","-29.03230018","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","0","0","0","0","0","0","0","0","0",2016.0,"0","Country data","Global Surface Water Explorer extraction for UN Environment"
"578","Norway","NOR","11.47846389","61.34311134","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.68642","4.6969","4.71136","4.6846","4.64056","4.61832","4.60856","4.60362","4.51777","4.63298","4.66157","4.69569",2016.0,"4.69569","Country data","Global Surface Water Explorer extraction for UN Environment"
"580","Northern Mariana Islands","MNP","145.7582114","15.19099517","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.36452","0.38087","0.39036","0.39074","0.40891","0.37386","0.41214","0.37826","0.40661","0.40514","0.5133","0.54729",2016.0,"0.54729","Country data","Global Surface Water Explorer extraction for UN Environment"
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","",""
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","",""
"583","Micronesia (Federated States of)","FSM","158.225216","6.880670092","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.11247","0.11245","0.13581","0.10053","0.14692","0.14036","0.18529","0.18256","0.18256","0.21659","0.29189","0.33693",2016.0,"0.33693","Country data","Global Surface Water Explorer extraction for UN Environment"
"584","Marshall Islands","MHL","171.0839119","7.110213497","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.9461","0.96703","0.91646","0.91119","0.8236","0.78703","0.80386","0.82924","0.79582","1.43422","3.80518","6.1371",2016.0,"6.1371","Country data","Global Surface Water Explorer extraction for UN Environment"
"585","Palau","PLW","134.5733878","7.502307591","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.35117","0.36491","0.36211","0.35566","0.36916","0.35395","0.33424","0.3364","0.34492","0.34341","0.36903","0.38939",2016.0,"0.38939","Country data","Global Surface Water Explorer extraction for UN Environment"
"586","Pakistan","PAK","68.80479684","29.36491634","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.23634","0.24395","0.24896","0.26623","0.26483","0.28099","0.2786","0.29147","0.28732","0.2988","0.30905","0.32018",2016.0,"0.32018","Country data","Global Surface Water Explorer extraction for UN Environment"
"591","Panama","PAN","-81.26616623","8.450965746","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.96113","0.95951","0.96055","0.96093","0.96436","0.97444","0.97858","0.98628","0.96806","0.96369","0.95689","0.95124",2016.0,"0.95124","Country data","Global Surface Water Explorer extraction for UN Environment"
"598","Papua New Guinea","PNG","145.8587761","-6.756057077","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.07647","1.06974","1.05247","1.06383","1.07753","1.10678","1.11646","1.13751","1.14212","1.14364","1.14419","1.13104",2016.0,"1.13104","Country data","Global Surface Water Explorer extraction for UN Environment"
"600","Paraguay","PRY","-60.54854225","-21.70216237","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.79979","0.79968","0.80133","0.80268","0.80274","0.802","0.81061","0.81924","0.82603","0.83627","0.85021","0.85769",2016.0,"0.85769","Country data","Global Surface Water Explorer extraction for UN Environment"
"604","Peru","PER","-71.82093277","-13.58939705","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.00814","0.99971","0.99676","0.99017","0.99099","0.99132","0.98765","0.9866","0.98837","0.98608","0.98309","0.99582",2016.0,"0.99582","Country data","Global Surface Water Explorer extraction for UN Environment"
"608","Philippines","PHL","120.8601418","14.16591706","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.0134","1.99929","1.9995","2.01294","2.02217","2.03003","2.03034","2.04173","2.04821","2.04304","2.04212","2.03637",2016.0,"2.03637","Country data","Global Surface Water Explorer extraction for UN Environment"
"612","Pitcairn","PCN","-128.3225873","-24.37538456","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","0","0","0","0","0","0","0","0","0",2016.0,"0","Country data","Global Surface Water Explorer extraction for UN Environment"
"616","Poland","POL","19.40660158","52.1226733","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.14419","1.14736","1.14968","1.15373","1.15285","1.15107","1.15287","1.15143","1.1507","1.15588","1.16156","1.15954",2016.0,"1.15954","Country data","Global Surface Water Explorer extraction for UN Environment"
"620","Portugal","PRT","-7.961599811","39.68509315","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.66619","0.69312","0.72487","0.75979","0.78826","0.78688","0.81858","0.8309","0.82227","0.82852","0.85271","0.84453",2016.0,"0.84453","Country data","Global Surface Water Explorer extraction for UN Environment"
"624","Guinea-Bissau","GNB","-14.40182514","12.11760394","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.17832","0.20193","0.19765","0.21126","0.20505","0.21045","0.2046","0.20596","0.20297","0.20733","0.20704","0.19693",2016.0,"0.19693","Country data","Global Surface Water Explorer extraction for UN Environment"
"626","Timor-Leste","TLS","125.9451052","-8.797497247","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.08116","0.0795","0.07752","0.07827","0.07815","0.0762","0.07652","0.07901","0.08082","0.08128","0.07726","0.06895",2016.0,"0.06895","Country data","Global Surface Water Explorer extraction for UN Environment"
"630","Puerto Rico","PRI","-66.47591017","18.22753799","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.32772","0.33095","0.33407","0.33131","0.33394","0.33456","0.33464","0.3342","0.33983","0.33301","0.33087","0.32272",2016.0,"0.32272","Country data","Global Surface Water Explorer extraction for UN Environment"
"634","Qatar","QAT","51.19152467","25.28355379","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.38785","1.37682","1.37771","1.38563","1.37889","1.38162","1.39414","1.39936","1.40164","1.41152","1.426","1.43036",2016.0,"1.43036","Country data","Global Surface Water Explorer extraction for UN Environment"
"638","Réunion","REU","55.53171398","-21.13183266","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","",""
"642","Romania","ROU","24.98481009","45.83893563","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.03743","1.04499","1.0612","1.0641","1.07015","1.07002","1.06979","1.05581","1.04607","1.04997","1.05694","1.05102",2016.0,"1.05102","Country data","Global Surface Water Explorer extraction for UN Environment"
"643","Russian Federation","RUS","99.01404926","61.61899849","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.12208","3.11457","3.11639","3.15243","3.20921","3.24595","3.245","3.2521","3.23006","3.25458","3.26391","3.29574",2016.0,"3.29574","Country data","Global Surface Water Explorer extraction for UN Environment"
"646","Rwanda","RWA","29.92310194","-1.999842114","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.03969","6.04496","6.04738","6.04826","6.04872","6.05034","6.05033","6.06407","6.07892","6.08601","6.09256","6.10089",2016.0,"6.10089","Country data","Global Surface Water Explorer extraction for UN Environment"
"652","Saint Barthélemy","BLM","-62.83173536","17.89513362","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","",""
"654","Saint Helena","SHN","-5.705752501","-15.96503946","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.07586","0.07586","0.04344","0.04344","8.22E-06","8.22E-06","0.03792","0.03792","0.03792","0.24177","0.44447","0.56495",2016.0,"0.56495","Country data","Global Surface Water Explorer extraction for UN Environment"
"659","Saint Kitts and Nevis","KNA","-62.76628613","17.33994219","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.66795","0.66","0.66627","0.68776","0.69647","0.70096","0.70516","0.70155","0.69025","0.67776","0.66097","0.64683",2016.0,"0.64683","Country data","Global Surface Water Explorer extraction for UN Environment"
"660","Anguilla","AIA","-63.05651612","18.21525315","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.68805","1.68164","1.74879","1.82199","1.88911","1.93404","1.92824","1.93832","1.87487","1.78223","1.76869","1.76851",2016.0,"1.76851","Country data","Global Surface Water Explorer extraction for UN Environment"
"662","Saint Lucia","LCA","-60.96529553","13.89405601","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.05758","0.05694","0.05844","0.06138","0.062","0.06236","0.06208","0.06231","0.06027","0.05704","0.05777","0.05869",2016.0,"0.05869","Country data","Global Surface Water Explorer extraction for UN Environment"
"663","Saint Martin (French Part)","MAF","-63.04505461","18.0882685","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","",""
"666","Saint Pierre and Miquelon","SPM","-56.33682442","46.85812735","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.93975","6.90613","6.91722","6.90244","6.85256","6.8189","6.83534","6.82576","6.81003","6.85676","6.87301","6.90154",2016.0,"6.90154","Country data","Global Surface Water Explorer extraction for UN Environment"
"670","Saint Vincent and the Grenadines","VCT","-61.19024321","13.24627968","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.49185","0.49224","0.49436","0.49548","0.50447","0.50171","0.50594","0.50461","0.49962","0.47585","0.46041","0.4443",2016.0,"0.4443","Country data","Global Surface Water Explorer extraction for UN Environment"
"674","San Marino","SMR","12.46329038","43.93841766","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.67E-05","1.67E-05","1.67E-05","1.67E-05","1.67E-05","1.67E-05","1.67E-05","1.67E-05","1.67E-05","0.00022","0.00043","0.00065",2016.0,"0.00065","Country data","Global Surface Water Explorer extraction for UN Environment"
"678","Sao Tome and Principe","STP","6.609772265","0.241554875","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.04E-06","1.04E-06","1.04E-06","1.04E-06","1.04E-06","1.04E-06","1.04E-06","1.04E-06","1.04E-06","1.04E-06","1.04E-06","1.04E-06",2016.0,"1.04E-06","Country data","Global Surface Water Explorer extraction for UN Environment"
"682","Saudi Arabia","SAU","44.54763347","24.12594211","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.0657","0.06635","0.06685","0.06726","0.06758","0.06781","0.06811","0.06835","0.06846","0.06834","0.06883","0.0689",2016.0,"0.0689","Country data","Global Surface Water Explorer extraction for UN Environment"
"686","Senegal","SEN","-14.46636926","14.35920905","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.6427","0.65416","0.65645","0.65877","0.65978","0.66288","0.65667","0.65473","0.65825","0.6634","0.66384","0.65946",2016.0,"0.65946","Country data","Global Surface Water Explorer extraction for UN Environment"
"688","Serbia","SRB","20.805876","44.03145697","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.63279","0.63599","0.63527","0.63367","0.63429","0.63467","0.63786","0.63949","0.6385","0.64426","0.64802","0.64739",2016.0,"0.64739","Country data","Global Surface Water Explorer extraction for UN Environment"
