GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,144,Sri Lanka,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",LKA,80.70489654,7.614693343
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,275,State of Palestine,2017.0,,0,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",PSE,35.25694122,31.94347933
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,729,Sudan,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",,,
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,740,Suriname,2017.0,,0,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",SUR,-55.90626394,4.132603197
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,752,Sweden,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",SWE,14.3775338,60.60103109
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,756,Switzerland,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",CHE,8.223158,46.96617097
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,760,Syrian Arab Republic,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",SYR,38.50466565,35.01676176
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,762,Tajikistan,2017.0,,0,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",TJK,69.294998,38.43069666
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,764,Thailand,2017.0,,0,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",THA,101.0202951,15.13089239
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,807,The former Yugoslav Republic of Macedonia,2017.0,,0,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",MKD,21.7007909,41.60048068
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,626,Timor-Leste,2017.0,,0,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",TLS,125.9451052,-8.797497247
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,768,Togo,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",TGO,0.97835765,8.532096072
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,776,Tonga,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",TON,-175.1959991,-21.19511329
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,780,Trinidad and Tobago,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",TTO,-61.29389504,10.41877263
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,788,Tunisia,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",TUN,9.572737411,34.11439971
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,792,Turkey,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",TUR,35.42890329,38.9899684
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,795,Turkmenistan,2017.0,,0,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",TKM,58.9787665,40.0912346
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,798,Tuvalu,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",TUV,178.6679611,-7.460048071
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,800,Uganda,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",UGA,32.39100438,1.279557331
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,804,Ukraine,2017.0,,0,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",UKR,31.40270802,49.00735945
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,784,United Arab Emirates,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",ARE,53.98279159,23.43322219
15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed",15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),2019.Q1.G.01,G,Global,NA,Data nature not available,NUMBER,Number,826,United Kingdom of Great Britain and Northern Ireland,2017.0,,1,Float,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture that have ratified, accepted, approved or acceded this instrument, including those for which the Treaty has not yet entered into force following the 90 days period set out in Article 28.1  of the Treaty. For values:  TRUE = 1.0; FALSE = 0.0.  Data as of 1 January 2017.",GBR,-2.23830539,53.27691757
