"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Unitmultiplier_Code","Unitmultiplier_Desc","Units_Code","Units_Desc","Footnotes_2010","Footnotes_2013","Footnotes_2015","Footnotes_2016","Footnotes_2017","Footnotes_2018","Nature_Code_2010","Nature_Code_2013","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Nature_Code_2018","Source_2010","Source_2013","Source_2015","Source_2016","Source_2017","Source_2018","TimeDetail_2010","TimeDetail_2013","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","TimeDetail_2018","Value_2010","Value_2013","Value_2015","Value_2016","Value_2017","Value_2018","Latest_Year","Latest_Value"
"SYR","38.50466565","35.01676176","760","Syrian Arab Republic","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TJK","69.294998","38.43069666","762","Tajikistan","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THA","101.0202951","15.13089239","764","Thailand","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TGO","0.97835765","8.532096072","768","Togo","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TKL","-171.8154473","-9.214545558","772","Tokelau","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TON","-175.1959991","-21.19511329","776","Tonga","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TTO","-61.29389504","10.41877263","780","Trinidad and Tobago","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ARE","53.98279159","23.43322219","784","United Arab Emirates","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUN","9.572737411","34.11439971","788","Tunisia","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUR","35.42890329","38.9899684","792","Turkey","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TKM","58.9787665","40.0912346","795","Turkmenistan","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TCA","-71.745121","21.80780585","796","Turks and Caicos Islands","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUV","178.6679611","-7.460048071","798","Tuvalu","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UGA","32.39100438","1.279557331","800","Uganda","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKR","31.40270802","49.00735945","804","Ukraine","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MKD","21.7007909","41.60048068","807","Macedonia, Republic of","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EGY","29.77468534","26.57438204","818","Egypt","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GBR","-2.23830539","53.27691757","826","United Kingdom","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GGY","-2.200712402","49.71561166","831","Guernsey","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JEY","-2.136773508","49.22353354","832","Jersey","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMN","-4.538190305","54.22880901","833","Isle of Man","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TZA","34.80521182","-6.265332606","834","Tanzania, United Republic of","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USA","-99.13830311","39.5277871","840","United States of America","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIR","-64.76960113","17.73297693","850","United States Virgin Islands","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BFA","-1.742843829","12.27491081","854","Burkina Faso","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"URY","-56.01387025","-32.8002838","858","Uruguay","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UZB","63.11944558","41.77560518","860","Uzbekistan","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VEN","-66.15642084","7.121324748","862","Venezuela (Bolivarian Republic of)","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WLF","-176.2034788","-13.28471201","876","Wallis and Futuna Islands","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WSM","-172.4430749","-13.61541469","882","Samoa","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YEM","45.22389143","15.22242099","887","Yemen","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZMB","27.850329","-14.59701056","894","Zambia","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQTRVR","Nationally derived quantity of rivers (million of cubic metres per annum)","2019.Q1.G.01","G","Global","UNIT","Units","M_M3_PER_YR","Million of cubic metres per annum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
