goal	target	indicator	series	seriesDescription	geoAreaCode	Reporting Type	Units	Age	Bounds	UnitMultiplier	Type of product	N	latest.year	latest.value	1990.Nature	1990.source	1990.time_detail	1990.value	1991.Nature	1991.source	1991.time_detail	1991.value	1992.Nature	1992.source	1992.time_detail	1992.value	1993.Nature	1993.source	1993.time_detail	1993.value	1994.Nature	1994.source	1994.time_detail	1994.value	1995.Nature	1995.source	1995.time_detail	1995.value	1996.Nature	1996.source	1996.time_detail	1996.value	1997.Nature	1997.source	1997.time_detail	1997.value	1998.Nature	1998.source	1998.time_detail	1998.value	1999.Nature	1999.source	1999.time_detail	1999.value	2000.Nature	2000.source	2000.time_detail	2000.value	2001.Nature	2001.source	2001.time_detail	2001.value	2002.Nature	2002.source	2002.time_detail	2002.value	2003.Nature	2003.source	2003.time_detail	2003.value	2004.Nature	2004.source	2004.time_detail	2004.value	2005.Nature	2005.source	2005.time_detail	2005.value	2006.Nature	2006.source	2006.time_detail	2006.value	2007.Nature	2007.source	2007.time_detail	2007.value	2008.Nature	2008.source	2008.time_detail	2008.value	2009.Nature	2009.source	2009.time_detail	2009.value	2010.Nature	2010.source	2010.time_detail	2010.value	2011.Nature	2011.source	2011.time_detail	2011.value	2012.Nature	2012.source	2012.time_detail	2012.value	2013.Nature	2013.source	2013.time_detail	2013.value	2014.Nature	2014.source	2014.time_detail	2014.value	2015.Nature	2015.source	2015.time_detail	2015.value	2016.Nature	2016.source	2016.time_detail	2016.value	2017.Nature	2017.source	2017.time_detail	2017.value	2018.Nature	2018.source	2018.time_detail	2018.value
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	376	G	PERCENT	15+	UB			1	2015	7.9																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		7.9												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	380	G	PERCENT	15+	LB			1	2015	6.6																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		6.6												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	380	G	PERCENT	15+	MP			1	2015	7.9																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		7.9												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	380	G	PERCENT	15+	UB			1	2015	9.2																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		9.2												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	39	G	PERCENT	15+	LB			1	2015	8.9																																																																																																					E	Food and Agriculture Organisation of the United Nations (FAO)		8.9												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	39	G	PERCENT	15+	MP			1	2015	9.5																																																																																																					E	Food and Agriculture Organisation of the United Nations (FAO)		9.5												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	39	G	PERCENT	15+	UB			1	2015	10.1																																																																																																					E	Food and Agriculture Organisation of the United Nations (FAO)		10.1												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	392	G	PERCENT	15+	LB			1	2015	1.5																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		1.5												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	392	G	PERCENT	15+	MP			1	2015	2.2																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		2.2												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	392	G	PERCENT	15+	UB			1	2015	2.9																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		2.9												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	398	G	PERCENT	15+	LB			1	2015	6.7																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		6.7												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	398	G	PERCENT	15+	MP			1	2015	8																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		8												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	398	G	PERCENT	15+	UB			1	2015	9.3																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		9.3												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	4	G	PERCENT	15+	LB			1	2015	40.3																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		40.3												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	4	G	PERCENT	15+	MP			1	2015	43.7																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		43.7												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	4	G	PERCENT	15+	UB			1	2015	47.1																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		47.1												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	400	G	PERCENT	15+	LB			1	2015	28.3																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		28.3												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	400	G	PERCENT	15+	MP			1	2015	30.6																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		30.6												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	400	G	PERCENT	15+	UB			1	2015	32.9																																																																																																					G	Food and Agriculture Organisation of the United Nations (FAO)		32.9												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	419	G	PERCENT	15+	LB			1	2015																																																																																																						E	Food and Agriculture Organisation of the United Nations (FAO)														
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	419	G	PERCENT	15+	MP			1	2015																																																																																																						E	Food and Agriculture Organisation of the United Nations (FAO)														
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	419	G	PERCENT	15+	UB			1	2015																																																																																																						E	Food and Agriculture Organisation of the United Nations (FAO)														
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	420	G	PERCENT	15+	LB			1	2015	23.1																																																																																																					E	Food and Agriculture Organisation of the United Nations (FAO)		23.1												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	420	G	PERCENT	15+	MP			1	2015	23.5																																																																																																					E	Food and Agriculture Organisation of the United Nations (FAO)		23.5												
2	2.1	2.1.2	AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	420	G	PERCENT	15+	UB			1	2015	23.9																																																																																																					E	Food and Agriculture Organisation of the United Nations (FAO)		23.9												
